"household","dtxsid","total.used","dir.derm.exp","dir.derm.max","dir.derm.abs","dir.inhal.exp","dir.inhal.max","dir.inhal.mass","dir.inhal.abs","dir.ingest.exp","dir.ingest.abs","dir.release","ind.derm.exp","ind.derm.pr.exp","ind.derm.ar.exp","ind.derm.max","ind.derm.abs","ind.inhal.exp","ind.inhal.pr.exp","ind.inhal.ar.exp","ind.inhal.amb.in","ind.inhal.amb.out","ind.inhal.max","ind.inhal.mass","ind.inhal.abs","ind.ingest.exp","ind.ingest.abs","out.sur","out.air","drain","waste","food.ing","food.abs"
269,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"DTXSID7021360",490.93861802,0.000674366233543956,1.10286455631357e-06,4.49814706250637e-07,1.40399253924522e-06,2.20462271033544e-05,7.07612239779591e-05,1.13217958364735e-05,0,0,1.34873246708791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33524514241703,0,0.0134873246708791,0,0
271,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"DTXSID7021360",2707.656,0.0371930769230769,6.29871536823636e-05,2.49710175687968e-05,0.0077485056688878,0.181381236803408,0.246402480270632,0.0394243968433011,0,0,7.43861538461538,0.0009804422030826,0.0009804422030826,0,1.58939294441695e-07,6.58257899293966e-07,0.000719089925085194,0.000719089925085194,0,0,0,0.0100343337911135,0.0187291506361847,0.00299666410178955,1.11829587333964e-10,1.11795303066397e-10,0,4.2620966923224,0,0.0753429560211369,0,0
272,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"DTXSID7021360",2732.044,0.0375280769230769,7.31020268144853e-05,2.51987296748512e-05,0.00781829685644284,0.203796815402453,0.248621840034882,0.0397794944055812,0,0,7.50561538461538,0.00243865183508685,0.00243865183508685,0,5.76454358815677e-07,1.6374653677851e-06,0.00356589572869197,0.00356589572869197,0,0,0,0.0325548571395211,0.0923566258037605,0.0147770601286017,8.24164045682616e-11,8.23911376766147e-11,0,5.27308511364582,0,0.0756728316864805,0,0
273,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"DTXSID7021360",239560.18,3.29066181318681,0.0054360478008276,0.00219874843689505,0.658402920325959,112.936296041618,29.0355687863748,4.64569100581997,0,0,658.132362637363,0.189276236379144,0.189276236379144,0,3.48212948396855e-05,0.000126470244122108,0.362153118226323,0.362153118226323,0,0,0,2.04802341911855,6.9041453920787,1.10466326273259,1.18275065296954e-08,1.18238805000535e-08,0,387.109712151674,0,9.36823029135519,0,0
274,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"DTXSID7021360",1357226.762,0.0401192307692308,7.62107992106748e-05,2.68376798323871e-05,0.232524642509533,9.60932102617644,11.563781003213,1.85020496051407,0,0,221.09343956044,0.178926739468819,0.178926739468819,0,4.47711849680145e-05,0.000119692679134785,0.298569582648615,0.298569582648615,0,0,0,3.70976527864911,7.34544305403674,1.17527088864588,1.23442338988729e-08,1.23404494530211e-08,0,2505.03899137473,0,37.4132927211016,0,0
278,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"DTXSID7021360",101079.31,0,0,0,0,0,0,0,0,0,0,0.0437761355111843,0.0437761355111843,0,9.30614131044219e-06,2.92893355398918e-05,0.0594636511679245,0.0594636511679245,0,0,0,0.454685859062078,1.49746719687722,0.239594751500355,2.8508974640283e-09,2.85002344728737e-09,0,185.595455140474,0,2.8145170313199,0,0
279,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"DTXSID7021360",350034.93,0,0,0,0,0,0,0,0,0,0,0.27376386979531,0.27376386979531,0,7.74372314362395e-05,0.000182657291539067,0.105216183566794,0.105216183566794,0,0,0,1.1991811289545,1.14793977125379,0.183670363400607,3.04306627312526e-07,3.04213334203951e-07,0,583.849197883142,0,10.5287474487272,0,0
287,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"DTXSID7021360",192102.188,0,0,0,0,0,0,0,0,0,0,0.107838347729367,0.107838347729367,0,2.66114354929171e-05,7.22848442618387e-05,0.029716767763909,0.029716767763909,0,0,0,0.453273291371327,0.411098946510988,0.0657758314417581,3.95951064307228e-08,3.95829675213737e-08,0,271.620269576111,0,5.28823090834582,0,0
288,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"DTXSID7021360",232.257166289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631688446775027,0,0.00638069138156593,0,0
290,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"DTXSID7021360",2709.336,0,0,0,0,0,0,0,0,0,0,0.000563697289460792,0.000563697289460792,0,8.83971551234735e-08,3.76985024427018e-07,0.000403519784490104,0.000403519784490104,0,0,0,0.00682227495603585,0.0101809161784883,0.00162894658855813,6.90348973261121e-11,6.90137328834295e-11,0,3.37222928210795,0,0.0746284737413641,0,0
294,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"DTXSID7021360",23950.6,0,0,0,0,0,0,0,0,0,0,0.0295885144855323,0.0295885144855323,0,4.71893806356274e-06,1.98695773339663e-05,0.0234903104198691,0.0234903104198691,0,0,0,0.205949867035178,0.57916230223651,0.0926659683578416,3.07836359182525e-09,3.07741983942872e-09,0,40.1237169632311,0,0.662411488559076,0,0
296,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"DTXSID7021360",650168.32,0,0,0,0,0,0,0,0,0,0,0.171457878190112,0.171457878190112,0,4.11135169231511e-05,0.000114423598679889,0.121018135007355,0.121018135007355,0,0,0,1.60843533321562,3.0716727691055,0.491467643056881,5.07784924335076e-08,5.07629249664113e-08,0,1020.06228666216,0,17.9518335153535,0,0
297,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"DTXSID7021360",1037123.256,14.2461985714286,0.0274658188181229,0.00951382999964778,2.93568521421875,358.922288034895,147.958534796625,23.67336556746,0,0,2849.23971428571,0.0875150442459474,0.0875150442459474,0,1.74494351936926e-05,5.84438813359695e-05,0.15300686523071,0.15300686523071,0,0,0,1.57258693322211,3.76170846757317,0.601873354811707,1.20346732627754e-08,1.20309837207852e-08,0,1837.66017816307,0,31.7714164493372,0,0
298,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"DTXSID7021360",684752.848,9.40594571428571,0.0179413360932049,0.00627449131294068,1.94296142038325,225.089657711334,97.9252555873158,15.6680408939705,0,0,1881.18914285714,1.71649952914998,1.71649952914998,0,0.000243952010398261,0.00114503748217747,0.715785349169305,0.715785349169305,0,0,0,6.25607536109293,18.1399283946533,2.90238854314453,1.57012193898401e-07,1.56964057728045e-07,0,1181.83448206308,0,21.574795817652,0,0
300,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"DTXSID7021360",541724.653952806,0,0,0,0.195026822428881,10.0970239554753,9.82935185041562,1.5726962960665,0,0,185.376329171802,0.141028718249022,0.141028718249022,0,4.41452927104961e-05,9.42318280773483e-05,0.0482332527701501,0.0482332527701501,0,0,0,1.49918583653451,1.0867715328738,0.173883445259808,5.93627308737763e-09,5.9344531685196e-09,0,887.866284373061,0,15.1655754013373,0,0
302,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"DTXSID7021360",2949.492,0,0,0,0,0,0,0,0,0,0,0.000181574128364034,0.000181574128364034,0,5.74740789731463e-08,1.21169005994295e-07,0.000246267705381506,0.000246267705381506,0,0,0,0.00324179159988668,0.0061329426232693,0.000981270819723088,8.46005005117894e-11,8.45745640287445e-11,0,4.77470612006824,0,0.0828180329317037,0,0
303,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"DTXSID7021360",1022211.044,0,0,0,2.94584258230948,67.5921113868234,142.284196725548,22.7654714760876,0,0,2800.00879120879,0.470871562598767,0.470871562598767,0,8.65257247274126e-05,0.000313965481756373,0.234971637817674,0.234971637817674,0,0,0,2.7436604300034,5.80436886622948,0.928699018596716,8.53218486003411e-08,8.52956909692846e-08,0,1683.69079151741,0,28.1968743147839,0,0
304,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"DTXSID7021360",112739.359463344,1.54861757504593,0.00284419052421404,0.00103237105970624,0.322492634858083,22.8526841295035,10.2552657884871,1.64084252615793,0,0,309.723515009187,0.0198675622927363,0.0198675622927363,0,5.95822224299934e-06,1.32445184364123e-05,0.086017126260786,0.086017126260786,0,0,0,0.518150106027474,1.99831443645821,0.319730309833314,2.23994186170111e-09,2.23925514928492e-09,0,208.377823324796,0,3.137391161377,0,0
305,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"DTXSID8020913",4083.584,0,0,0,0.00155874718276155,0.038053028569095,0.0785608580111822,0.0125697372817892,0,0,11.2186373626374,0.145679766520742,0.145679766520742,0,4.43503248459279e-05,0.000632199237856397,0.00203354758131091,0.00203354758131091,0,0,0,0.0047513023813016,0.0381561740478506,0.00610498784765609,1.16244673002746e-07,1.16211254751662e-07,0,0.457952738844469,0,1.09813912379624,0,0
306,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"DTXSID7021360",613284.492635728,0,0,0,0,0,0,0,0,0,0,0.304298119721343,0.304298119721343,0,4.71625537466731e-05,0.000204052246053932,0.349974838587884,0.349974838587884,0,0,0,2.25796899902173,7.60258875056858,1.21641420009097,3.27246833502638e-08,3.2714650747741e-08,0,1190.73563455898,0,17.0879233461228,0,0
307,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"DTXSID7021360",29454.24,0.404591208791209,0.00067011435252116,0.000269716440291304,0.0821196865597727,12.4188561905138,4.13883220261255,0.662213152418007,0,0,80.9182417582418,0.0255473587145732,0.0255473587145732,0,4.14747287869797e-06,1.70308745141825e-05,0.0273784015560431,0.0273784015560431,0,0,0,0.206635626210031,0.679122614286779,0.108659618285885,2.01789523711329e-09,2.01727659886308e-09,0,51.9530021468712,0,1.02178697083691,0,0
308,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"DTXSID7021360",253887.587414208,2.68409999195341,0.00563769353244344,0.00180352019467347,0.552787667614285,68.3626109038621,18.57366563184,2.9717865010944,0,0,536.819998390681,0.100750018351806,0.100750018351806,0,2.81261212348179e-05,6.76966825977053e-05,0.0995157063652022,0.0995157063652022,0,0,0,0.879658914641931,1.60805567888373,0.257288908621397,1.52363511867206e-08,1.52316800871192e-08,0,454.749761557709,0,7.75237394839989,0,0
310,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"DTXSID7021360",1032933.408,0,0,0,0,0,0,0,0,0,0,0.165225708653602,0.165225708653602,0,3.82627075188053e-05,0.000110932601254353,0.200180293687853,0.200180293687853,0,0,0,2.91035876030487,3.12870162344251,0.500592259750802,2.08762541690536e-08,2.08698540105554e-08,0,1481.75735555016,0,31.1255102729985,0,0
311,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
