"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",89992,85,"DTXSID7021360",0.01
"VE.0500.050.099.F",85560,85,"DTXSID7021360",0.00038683
"CP.1200.030.099.F",1820,89,"DTXSID8020462",0.074070626
"CP.1200.060.052.F",1255,25,"DTXSID8020462",0.033498779
