"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.040.099.F",76945,48,"DTXSID7021360",0.222317228
"HM.1400.010.099.F",88985,3,"DTXSID7021360",0.2
"HM.1400.040.099.F",89992,3,"DTXSID7021360",0.01
"CP.1200.060.052.F",2674,14,"DTXSID8020462",0.010513214
