"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",90034,44,"DTXSID7021360",0.676
"HM.1400.050.099.F",94065,20,"DTXSID7021360",0.057763575
"HM.2000.040.050.F",95141,4,"DTXSID7021360",0.564
"VE.0500.020.050.F",81215,22,"DTXSID7021360",0.08941744
"AC.0500.040.099.F",77332,81,"DTXSID8020913",0.007145919
