"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0600.010.050.F",86771,42,"DTXSID7021360",0.3
"HM.0800.010.050.F",87165,57,"DTXSID7021360",0.344
"CP.1200.030.099.F",1430,44,"DTXSID8020462",3.75e-09
