"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,89,"DTXSID7021360",0.028
"HM.0800.010.050.F",87165,98,"DTXSID7021360",0.344
"VE.0100.010.050.F",81930,57,"DTXSID7021360",0.05
