"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,38,"DTXSID2021781",0.038797775
"HM.0100.030.099.F",95206,30,"DTXSID7021360",0.028
"HM.1400.040.099.F",90001,3,"DTXSID7021360",0.676
"VE.0100.020.099.F",82820,97,"DTXSID7021360",0.1
"VE.0500.050.099.F",85512,10,"DTXSID7021360",7.58e-05
"EL.0300.050.099.F",97216,17,"DTXSID8020462",0.075
"AC.0500.040.099.F",77022,80,"DTXSID8020913",0.007137569
