"puc","product_id","formulation_id","chemical","mass.fraction"
"CP.1200.060.099.F",1955,21,"DTXSID8020462",9.27e-06
"AC.0500.040.099.F",77321,3,"DTXSID8020913",0.009279107
"VE.0100.010.099.F",81700,82,"DTXSID8020913",0.008683477
