"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.040.099.F",76865,30,"DTXSID7021360",0.092999411
"HM.0800.010.050.F",87176,44,"DTXSID7021360",0.25
"VE.0100.010.099.F",81686,9,"DTXSID7021360",0.22
"CP.1200.030.099.F",1430,47,"DTXSID8020462",0.002279125
