"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",90012,26,"DTXSID7021360",0.59
"HM.1400.050.099.F",94021,45,"DTXSID7021360",0.13
"VE.0500.050.099.F",85625,62,"DTXSID7021360",4.22e-05
"EL.0300.050.099.F",95393,11,"DTXSID8020462",0.06
