"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,12,"DTXSID2021781",0.031565357
"HM.0800.010.050.F",87165,87,"DTXSID7021360",0.344
"HM.1400.040.099.F",89981,74,"DTXSID7021360",0.23
"VE.0100.020.099.F",82820,76,"DTXSID7021360",0.1
