"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",89981,39,"DTXSID7021360",0.23
"VE.0100.010.099.F",81503,46,"DTXSID7021360",0.23
"CP.1200.030.099.F",1820,17,"DTXSID8020462",2.74e-06
