"puc","product_id","formulation_id","chemical","mass.fraction"
"VE.0100.010.050.F",81861,31,"DTXSID7021360",0.1
"CP.1200.030.099.F",1820,21,"DTXSID8020462",0.021554169
"CP.1200.060.052.F",2721,4,"DTXSID8020462",0.000799985
