"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.010.050.F",92894,14,"DTXSID7021360",0.04
"HM.1400.040.099.F",89992,87,"DTXSID7021360",0.01
"HM.2000.040.050.F",95141,87,"DTXSID7021360",0.564
"VE.0500.050.099.F",85352,21,"DTXSID7021360",9.92e-05
"CP.1200.060.052.F",1164,82,"DTXSID8020462",3.43e-07
