"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76303,13,"DTXSID2021781",0.024624351
"HM.0800.010.050.F",87165,46,"DTXSID7021360",0.344
"HM.1400.010.050.F",93372,7,"DTXSID7021360",0.028138906
"HM.1400.040.099.F",90001,4,"DTXSID7021360",0.676
"HM.1400.050.099.F",94160,90,"DTXSID7021360",0.03
