"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.020.099.F",88380,9,"DTXSID7021360",0.400678323
"HM.0100.030.099.F",95206,59,"DTXSID7021360",0.028
"VE.0100.030.099.F",83652,0,"DTXSID7021360",0.03
"CP.1200.030.099.F",1820,10,"DTXSID8020462",0.004797189
