"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.010.050.F",93051,17,"DTXSID2021781",0.017118615
"AC.0500.040.099.F",76726,17,"DTXSID3020205",0.045604285
"AC.0500.040.099.F",76726,17,"DTXSID7021360",0.042921554
"CP.1200.060.052.F",2535,5,"DTXSID8020462",0.029836373
