"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,79,"DTXSID3020205",0.024
"AC.0500.040.099.F",76715,30,"DTXSID7021360",0.279553277
"VE.0100.010.050.F",81974,41,"DTXSID7021360",0.1
"AC.0700.020.099.F",79364,77,"DTXSID8020462",0.35
