"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,3.60628806227905e-06,0,0,0,0,3.60628806227905e-06,0,0,0,0,0,0,0,0,0,9.41462640315525e-10,0,0,0,0,1.12860882897341e-06,0,0,0,0,2.14828511799403e-07,0,0,0,0,2.14828511799403e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20742807526303e-06,0,0,0,0,4.48054361239445e-06,0,0,0,0,7.16886977983111e-07,0,0,0,0,6.76039157134671e-08,0,0,0,0,5.40030729716096e-08,0
2,0,0,0,4.85595921798237e-06,0,0,0,0,4.85595921798237e-06,0,0,0,0,0,0,0,0,0,1.79950740299022e-09,0,0,0,0,1.51970068721749e-06,0,0,0,0,3.64439183143975e-07,0,0,0,0,3.64439183143975e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21889237039861e-06,0,0,0,0,7.44261894698732e-06,0,0,0,0,1.19081903151797e-06,0,0,0,0,9.10304035648919e-08,0,0,0,0,7.27165205516438e-08,0
3,0,0,0,7.56120898031599e-06,0,0,0,0,7.56120898031599e-06,0,0,0,0,0,0,0,0,0,2.52991800942549e-09,0,0,0,0,2.36632433835712e-06,0,0,0,0,3.75078183205515e-07,0,0,0,0,3.75078183205515e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22999808644274e-06,0,0,0,0,6.63238438630539e-06,0,0,0,0,1.06118150180886e-06,0,0,0,0,1.41743345448159e-07,0,0,0,0,1.13226817510397e-07,0
4,0,0,0,1.23963709100496e-05,0,0,0,0,1.23963709100496e-05,0,0,0,0,0,0,0,0,0,3.69419788914371e-09,0,0,0,0,3.87951639322718e-06,0,0,0,0,3.87333623753072e-07,0,0,0,0,3.87333623753072e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24104581760334e-06,0,0,0,0,7.88321370829942e-06,0,0,0,0,1.26131419332791e-06,0,0,0,0,2.32383880511822e-07,0,0,0,0,1.85631904960881e-07,0
5,0,0,0,1.93115745037036e-05,0,0,0,0,1.93115745037036e-05,0,0,0,0,0,0,0,0,0,4.58453463962861e-09,0,0,0,0,6.04366958763794e-06,0,0,0,0,3.93687599552925e-07,0,0,0,0,3.93687599552925e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25183920965716e-06,0,0,0,0,8.02216907200558e-06,0,0,0,0,1.28354705152089e-06,0,0,0,0,3.62017130217175e-07,0,0,0,0,2.89184987197366e-07,0
6,0,0,0,3.33866119826534e-05,0,0,0,0,3.33866119826534e-05,0,0,0,0,0,0,0,0,0,5.46231923998769e-09,0,0,0,0,1.0448534449386e-05,0,0,0,0,4.13527534742287e-07,0,0,0,0,4.13527534742287e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26248043440344e-06,0,0,0,0,8.36611949484126e-06,0,0,0,0,1.3385791191746e-06,0,0,0,0,6.25869498901633e-07,0,0,0,0,4.9995441629658e-07,0
7,0,0,0,3.76542435271826e-05,0,0,0,0,3.76542435271826e-05,0,0,0,0,0,0,0,0,0,6.33091646067622e-09,0,0,0,0,1.17841145685507e-05,0,0,0,0,4.24015814969589e-07,0,0,0,0,4.24015814969589e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27301028219995e-06,0,0,0,0,8.51381867911839e-06,0,0,0,0,1.36221098865894e-06,0,0,0,0,7.05871040167907e-07,0,0,0,0,5.63860907884362e-07,0
8,0,0,0,2.50322086150856e-05,0,0,0,0,2.50322086150856e-05,0,0,0,0,0,0,0,0,0,7.18065603289768e-09,0,0,0,0,7.83397531306354e-06,0,0,0,0,4.15588381889877e-07,0,0,0,0,4.15588381889877e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28330827058644e-06,0,0,0,0,8.29362959257716e-06,0,0,0,0,1.32698073481235e-06,0,0,0,0,4.69256834759537e-07,0,0,0,0,3.7484975274735e-07,0
9,0,0,0,2.94801321421855e-05,0.112214026180518,0,0,0,2.94801321421855e-05,0.112214026180518,0,0,0,0,0,0,0,0,8.02653423387128e-09,3.04909509853576e-05,0,0,0,9.2259788570375e-06,0.000489005239006032,0,0,0,4.18321737464159e-07,0.000943814361384712,0,0,0,4.18321737464159e-07,0.000943814361384712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29339568466319e-06,0.0119448005203313,0,0,0,8.27135742267356e-06,0.0179127126327284,0,0,0,1.32341718762777e-06,0.00286603402123654,0,0,0,5.52638151513245e-07,4.84204938289852e-08,0,0,0,4.41456062242857e-07,4.84065738085783e-08
10,0,0,0,3.19347405961607e-05,0.194048554988826,0,0,0,3.19347405961607e-05,0.194048554988826,0,0,0,0,0,0,0,0,8.85629439773176e-09,5.94821610660872e-05,0,0,0,9.99416285259955e-06,0.000845622987080386,0,0,0,2.5572431205094e-07,0.00232354636995772,0,0,0,2.5572431205094e-07,0.00232354636995772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29995794859495e-06,0.0136636706326763,0,0,0,4.83941139154225e-06,0.0398974616559653,0,0,0,7.7430582264676e-07,0.00638359386495444,0,0,0,5.98652540870494e-07,8.37321962251386e-08,0,0,0,4.78213081418132e-07,8.37081247259034e-08
