"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,3.52452387440925e-09,0,0,0,0,3.52452387440925e-09,0,0,0,0,0,0,0,0,0,2.44470208635559e-12,0,0,0,0,6.37035879517777e-10,0,0,0,0,1.92073519579448e-09,0,0,0,0,1.92073519579448e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98037047158974e-08,0,0,0,0,4.85946004536004e-08,0,0,0,0,7.77513607257606e-09,0,0,0,0,6.49122110934187e-11,0,0,0,0,5.18528969133087e-11,0
2,0,0,0,4.34405591036083e-08,0,0,0,0,4.34405591036083e-08,0,0,0,0,0,0,0,0,0,5.15563337782085e-12,0,0,0,0,7.85161223512764e-09,0,0,0,0,2.1940826696273e-09,0,0,0,0,2.1940826696273e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98588845017824e-08,0,0,0,0,5.50279932372199e-08,0,0,0,0,8.80447891795519e-09,0,0,0,0,8.00057778874372e-10,0,0,0,0,6.39098758675155e-10,0
3,0,0,0,7.19696857259718e-08,0,0,0,0,7.19696857259718e-08,0,0,0,0,0,0,0,0,0,7.64204954654907e-12,0,0,0,0,1.30080753255635e-08,0,0,0,0,2.16692082146902e-09,0,0,0,0,2.16692082146902e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9912040482912e-08,0,0,0,0,5.45903926998506e-08,0,0,0,0,8.73446283197609e-09,0,0,0,0,1.32548724271426e-09,0,0,0,0,1.05882009253166e-09,0
4,0,0,0,8.99476209905879e-08,0,0,0,0,8.99476209905879e-08,0,0,0,0,0,0,0,0,0,9.92674066253285e-12,0,0,0,0,1.6257475871936e-08,0,0,0,0,2.07725477357555e-09,0,0,0,0,2.07725477357555e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99636278395157e-08,0,0,0,0,5.22690987589546e-08,0,0,0,0,8.36305580143274e-09,0,0,0,0,1.65659225732171e-09,0,0,0,0,1.32331199475959e-09,0
5,0,0,0,1.01054083298585e-07,0,0,0,0,1.01054083298585e-07,0,0,0,0,0,0,0,0,0,1.23423115409103e-11,0,0,0,0,1.82649002040784e-08,0,0,0,0,2.2481202332418e-09,0,0,0,0,2.2481202332418e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00152589120726e-08,0,0,0,0,5.55992962606543e-08,0,0,0,0,8.89588740170468e-09,0,0,0,0,1.86114329783881e-09,0,0,0,0,1.4867105886263e-09,0
6,0,0,0,1.50231974887969e-07,0,0,0,0,1.50231974887969e-07,0,0,0,0,0,0,0,0,0,1.49300893749928e-11,0,0,0,0,2.71534997817232e-08,0,0,0,0,2.4056060461192e-09,0,0,0,0,2.4056060461192e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00683269227839e-08,0,0,0,0,6.00778670291738e-08,0,0,0,0,9.6124587246678e-09,0,0,0,0,2.76686724630105e-09,0,0,0,0,2.21021714833874e-09,0
7,0,0,0,1.70134491193727e-07,0,0,0,0,1.70134491193727e-07,0,0,0,0,0,0,0,0,0,1.71940427421545e-11,0,0,0,0,3.07507564414134e-08,0,0,0,0,2.36159184476158e-09,0,0,0,0,2.36159184476158e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0116680603328e-08,0,0,0,0,5.89519970204055e-08,0,0,0,0,9.43231952326488e-09,0,0,0,0,3.13341784597493e-09,0,0,0,0,2.50302354236293e-09,0
8,0,0,0,1.83673144847105e-07,0,0,0,0,1.83673144847105e-07,0,0,0,0,0,0,0,0,0,1.92933211134208e-11,0,0,0,0,3.31977843081239e-08,0,0,0,0,2.27199493685465e-09,0,0,0,0,2.27199493685465e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01638316727576e-08,0,0,0,0,5.65453513851351e-08,0,0,0,0,9.04725622162161e-09,0,0,0,0,3.38276328246059e-09,0,0,0,0,2.70220460546503e-09,0
9,0,0,0,2.14544322929276e-07,0,0,0,0,2.14544322929276e-07,0,0,0,0,0,0,0,0,0,2.18106299560279e-11,0,0,0,0,3.87775587066226e-08,0,0,0,0,2.55296085862817e-09,0,0,0,0,2.55296085862817e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02159660932589e-08,0,0,0,0,6.28170892783045e-08,0,0,0,0,1.00507342845287e-08,0,0,0,0,3.95132700901736e-09,0,0,0,0,3.15638226796009e-09,0
10,0,0,0,2.2871427132642e-07,0,0,0,0,2.2871427132642e-07,0,0,0,0,0,0,0,0,0,2.37159898107446e-11,0,0,0,0,4.13386891916328e-08,0,0,0,0,2.36356411360261e-09,0,0,0,0,2.36356411360261e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0258362994063e-08,0,0,0,0,5.85690891315401e-08,0,0,0,0,9.37105426104642e-09,0,0,0,0,4.21229918974699e-09,0,0,0,0,3.36485095754363e-09,0
