"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.526488516218332,0,0,0,0,0.526488516218332,0,0,0,0,0,0,0,0,0,8.70080482138826e-05,0,0,0,0,0.000353162643239925,0,0,0,0,1.00855697097011,0,0,0,0,1.00855697097011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02672163429444,0,0,0,0,22.1882533613424,0,0,0,0,3.55012053781479,0,0,0,0,8.1244629256278e-08,0,0,0,0,8.12197216028191e-08,0,0
8,0,0,0.639339945229306,0,0,0,0,0.639339945229306,0,0,0,0,0,0,0,0,0,8.4478960643628e-05,0,0,0,0,0.000428862127151157,0,0,0,0,0.103770704240394,0,0,0,0,0.103770704240394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242039608670343,0,0,0,0,1.87434115563171,0,0,0,0,0.299894584901074,0,0,0,0,9.865920189861e-08,0,0,0,0,9.86289553551287e-08,0,0
9,0,0,0.478503301862533,0,0,0,0,0.478503301862533,0,0,0,0,0,0,0,0,0,5.72086215836431e-05,0,0,0,0,0.0003209746949442,0,0,0,0,0.0523210802731729,0,0,0,0,0.0523210802731729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649875508138517,0,0,0,0,1.03604130305837,0,0,0,0,0.165766608489339,0,0,0,0,7.38398315635905e-08,0,0,0,0,7.38171940433891e-08,0,0
10,0,0,0.294356490417589,0,0,0,0,0.294356490417589,0,0,0,0,0,0,0,0,0,3.78870668099774e-05,0,0,0,0,0.000197451061150199,0,0,0,0,0.0344342436680227,0,0,0,0,0.0344342436680227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428718531006855,0,0,0,0,0.659677708695335,0,0,0,0,0.105548433391254,0,0,0,0,4.54233723936321e-08,0,0,0,0,4.54094466778172e-08,0,0
11,0,0,0.200671401638375,0,0,0,0,0.200671401638375,0,0,0,0,0,0,0,0,0,2.50897039085677e-05,0,0,0,0,0.000134608145177244,0,0,0,0,0.0227834023468859,0,0,0,0,0.0227834023468859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283904583166542,0,0,0,0,0.442769169287427,0,0,0,0,0.0708430670859883,0,0,0,0,3.09664373034235e-08,0,0,0,0,3.09569437369407e-08,0,0
12,0,0,0.12347854644411,0,0,0,0,0.12347854644411,0,0,0,0,0,0,0,0,0,1.66149876728791e-05,0,0,0,0,8.28280361342996e-05,0,0,0,0,0.0150592865463477,0,0,0,0,0.0150592865463477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188008238045771,0,0,0,0,0.282841134835053,0,0,0,0,0.0452545815736084,0,0,0,0,1.90544872640596e-08,0,0,0,0,1.90486456155721e-08,0,0
13,0,0,0.084421005846718,0,0,0,0,0.084421005846718,0,0,0,0,0,0,0,0,0,1.10028327264561e-05,0,0,0,0,5.66286721388548e-05,0,0,0,0,0.00995696591401997,0,0,0,0,0.00995696591401997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124503444420077,0,0,0,0,0.189988480078662,0,0,0,0,0.0303981568125859,0,0,0,0,1.30273559824701e-08,0,0,0,0,1.30233621077824e-08,0,0
14,0,0,0.0542738867482735,0,0,0,0,0.0542738867482735,0,0,0,0,0,0,0,0,0,7.28633270091809e-06,0,0,0,0,3.64063198198532e-05,0,0,0,0,0.00657671514155656,0,0,0,0,0.00657671514155656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082449087522131,0,0,0,0,0.123908578615351,0,0,0,0,0.0198253725784561,0,0,0,0,8.37522884417884e-09,0,0,0,0,8.37266120002071e-09,0,0
15,0,0,0.036001032042685,0,0,0,0,0.036001032042685,0,0,0,0,0,0,0,0,0,4.82517961950043e-06,0,0,0,0,2.4149092038861e-05,0,0,0,0,0.0044019374490335,0,0,0,0,0.0044019374490335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545997105935152,0,0,0,0,0.0825727713171692,0,0,0,0,0.0132116434107471,0,0,0,0,5.55546875392509e-09,0,0,0,0,5.55376558053639e-09,0,0
16,0,0,0.0250909509994282,0,0,0,0,0.0250909509994282,0,0,0,0,0,0,0,0,0,3.19534659150394e-06,0,0,0,0,1.68307309720822e-05,0,0,0,0,0.00289525435606017,0,0,0,0,0.00289525435606017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361572030266002,0,0,0,0,0.0558201729992318,0,0,0,0,0.00893122767987709,0,0,0,0,3.8718888424731e-09,0,0,0,0,3.87070181427933e-09,0,0
17,0,0,0.0161701894808225,0,0,0,0,0.0161701894808225,0,0,0,0,0,0,0,0,0,2.11603311067888e-06,0,0,0,0,1.08467833254116e-05,0,0,0,0,0.00191341700528895,0,0,0,0,0.00191341700528895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239441439614894,0,0,0,0,0.0364558897549736,0,0,0,0,0.00583294236079577,0,0,0,0,2.49528908780299e-09,0,0,0,0,2.49452409205561e-09,0,0
18,0,0,0.010243400269459,0,0,0,0,0.010243400269459,0,0,0,0,0,0,0,0,0,1.40128652628631e-06,0,0,0,0,6.8711590157961e-06,0,0,0,0,0.00126358501287082,0,0,0,0,0.00126358501287082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158563711254641,0,0,0,0,0.0236095024604492,0,0,0,0,0.00377752039367187,0,0,0,0,1.58070163276028e-09,0,0,0,0,1.58021702757652e-09,0,0
