"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,2.46734298176954e-09,0,0,0,0,2.46734298176954e-09,0,0,0,0,0,0,0,0,0,5.15972250903564e-13,0,0,0,0,4.72365796000623e-10,0,0,0,0,2.30446662671458e-10,0,0,0,0,2.30446662671458e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77499670203885e-09,0,0,0,0,6.0837918945265e-09,0,0,0,0,9.73406703124239e-10,0,0,0,0,2.82614278522664e-11,0,0,0,0,2.25756738271862e-11,0
2,0,0,0,6.4376807228904e-09,0,0,0,0,6.4376807228904e-09,0,0,0,0,0,0,0,0,0,1.02595297515005e-12,0,0,0,0,1.2324756637138e-09,0,0,0,0,2.35024012581254e-10,0,0,0,0,2.35024012581254e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78093082647916e-09,0,0,0,0,6.17930445808005e-09,0,0,0,0,9.88688713292809e-10,0,0,0,0,7.37384508883358e-11,0,0,0,0,5.89034363188964e-11,0
3,0,0,0,9.56711954633523e-09,0,0,0,0,9.56711954633523e-09,0,0,0,0,0,0,0,0,0,1.52972288637289e-12,0,0,0,0,1.83159782540516e-09,0,0,0,0,2.21678787773614e-10,0,0,0,0,2.21678787773614e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78679202279011e-09,0,0,0,0,5.79557373725368e-09,0,0,0,0,9.27291797960589e-10,0,0,0,0,1.0958365367544e-10,0,0,0,0,8.75371490464051e-11,0
4,0,0,0,1.2822433005359e-08,0,0,0,0,1.2822433005359e-08,0,0,0,0,0,0,0,0,0,2.02730724300056e-12,0,0,0,0,2.45481832805311e-09,0,0,0,0,2.46788888065891e-10,0,0,0,0,2.46788888065891e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79258118723311e-09,0,0,0,0,6.42386038983584e-09,0,0,0,0,1.02781766237373e-09,0,0,0,0,1.4687064909459e-10,0,0,0,0,1.17322588443835e-10,0
5,0,0,0,1.70820046972274e-08,0,0,0,0,1.70820046972274e-08,0,0,0,0,0,0,0,0,0,2.52005699433135e-12,0,0,0,0,3.27030121296929e-09,0,0,0,0,2.52498915859527e-10,0,0,0,0,2.52498915859527e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7983112145338e-09,0,0,0,0,6.55155639053794e-09,0,0,0,0,1.04824902248607e-09,0,0,0,0,1.9566061422743e-10,0,0,0,0,1.56296781277848e-10,0
6,0,0,0,2.26887978335935e-08,0,0,0,0,2.26887978335935e-08,0,0,0,0,0,0,0,0,0,3.00443537819891e-12,0,0,0,0,4.34370581153507e-09,0,0,0,0,2.57524483123773e-10,0,0,0,0,2.57524483123773e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80394389390009e-09,0,0,0,0,6.689719947343e-09,0,0,0,0,1.07035519157488e-09,0,0,0,0,2.59881916606863e-10,0,0,0,0,2.07597769425158e-10,0
7,0,0,0,2.53476905867471e-08,0,0,0,0,2.53476905867471e-08,0,0,0,0,0,0,0,0,0,3.48261449590631e-12,0,0,0,0,4.8527432664425e-09,0,0,0,0,2.63001253362742e-10,0,0,0,0,2.63001253362742e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80950448401503e-09,0,0,0,0,6.79215767950226e-09,0,0,0,0,1.08674522872036e-09,0,0,0,0,2.90337392908854e-10,0,0,0,0,2.31926083721217e-10,0
8,0,0,0,2.70737168326064e-08,0,0,0,0,2.70737168326064e-08,0,0,0,0,0,0,0,0,0,3.95999435304875e-12,0,0,0,0,5.18318608187896e-09,0,0,0,0,2.68596522864594e-10,0,0,0,0,2.68596522864594e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81505577981316e-09,0,0,0,0,6.8839132927423e-09,0,0,0,0,1.10142612683877e-09,0,0,0,0,3.10107634248988e-10,0,0,0,0,2.47718863983869e-10,0
9,0,0,0,3.65344172045812e-08,0,0,0,0,3.65344172045812e-08,0,0,0,0,0,0,0,0,0,4.42392936615497e-12,0,0,0,0,6.99441025904066e-09,0,0,0,0,2.73838578857358e-10,0,0,0,0,2.73838578857358e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82045072982224e-09,0,0,0,0,7.07719872168715e-09,0,0,0,0,1.13235179546994e-09,0,0,0,0,4.18472341940627e-10,0,0,0,0,3.34282299773921e-10,0
10,0,0,0,3.42377918471424e-08,0,0,0,0,3.42377918471424e-08,0,0,0,0,0,0,0,0,0,4.89069940143892e-12,0,0,0,0,6.55472786664634e-09,0,0,0,0,2.78711557808547e-10,0,0,0,0,2.78711557808547e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82587864743821e-09,0,0,0,0,7.10464339163485e-09,0,0,0,0,1.13674294266158e-09,0,0,0,0,3.92166347061719e-10,0,0,0,0,3.13268656613699e-10,0
