"dtxsid","molwt","vapor","solub","kow","decay.air","decay.sur","diffus.air","conc.out"
"DTXSID2021781",278.35,0.00188076827909301,0.0533762181991947,22416.5705587448,0.586458350517866,0.000787361641036188,0.512626995175915,0
"DTXSID3020205",312.37,0.000630887438683175,0.00761350723648622,21988.4708519796,0.980020904610105,0.000472966920521257,0.688901842665255,0
"DTXSID7021360",92.14,373.790543646837,3.75328640181807,838.096688870356,0.450952013086027,0.00138107430373998,0.824466537270207,0
"DTXSID8020462",106.12,0.552693395301961,12076.8561858753,0.0429411207232019,1.44689115064721,0.000770528954643092,1.11189735473984,0
"DTXSID8020913",128.18,12.7792636730371,0.214509319142235,2200.69641479508,0.833707999886487,0.00108497805067154,0.485455613970301,0
