"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,1.78089374857183e-06,0,0,0,0,1.78089374857183e-06,0,0,0,0,0,0,0,0,0,3.07493289882445e-10,0,0,0,0,2.49286555585203e-07,0,0,0,0,2.33007149534618e-07,0,0,0,0,2.33007149534618e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65776175488484e-06,0,0,0,0,6.15138874771392e-06,0,0,0,0,9.84222199634227e-07,0,0,0,0,1.90739712439035e-07,0,0,0,0,1.52365887400471e-07,0
7,0,0,0,4.78889835343529e-06,0,0,0,0,4.78889835343529e-06,0,0,0,0,0,0,0,0,0,6.089934822489e-10,0,0,0,0,6.70342055236531e-07,0,0,0,0,2.36560599207395e-07,0,0,0,0,2.36560599207395e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66368371419176e-06,0,0,0,0,6.23683616271776e-06,0,0,0,0,9.97893786034841e-07,0,0,0,0,5.12907126304719e-07,0,0,0,0,4.09718293343984e-07,0
8,0,0,0,6.7468834401006e-06,0,0,0,0,6.7468834401006e-06,0,0,0,0,0,0,0,0,0,6.09525444156186e-10,0,0,0,0,9.44417562848042e-07,0,0,0,0,1.25722701723965e-08,0,0,0,0,1.25722701723965e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84857877334205e-08,0,0,0,0,2.92301947661777e-07,0,0,0,0,4.67683116258844e-08,0,0,0,0,7.22613916892286e-07,0,0,0,0,5.77235381595819e-07,0
9,0,0,0,6.38105514510524e-06,0,0,0,0,6.38105514510524e-06,0,0,0,0,0,0,0,0,0,5.97924728450179e-10,0,0,0,0,8.93209524374026e-07,0,0,0,0,1.13832972654161e-08,0,0,0,0,1.13832972654161e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16812977154503e-08,0,0,0,0,2.59156996044859e-07,0,0,0,0,4.14651193671775e-08,0,0,0,0,6.83432475638176e-07,0,0,0,0,5.45936629018429e-07,0
10,0,0,0,6.16316965908252e-06,0,0,0,0,6.16316965908252e-06,0,0,0,0,0,0,0,0,0,5.8835934350006e-10,0,0,0,0,8.62710275125625e-07,0,0,0,0,1.12019466683939e-08,0,0,0,0,1.12019466683939e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14944245121043e-08,0,0,0,0,2.52736044964111e-07,0,0,0,0,4.04377671942578e-08,0,0,0,0,6.60096206991077e-07,0,0,0,0,5.27295249960213e-07,0
11,0,0,0,7.29729977334626e-06,0,0,0,0,7.29729977334626e-06,0,0,0,0,0,0,0,0,0,5.82317958923883e-10,0,0,0,0,1.02146392901261e-06,0,0,0,0,1.1081712870903e-08,0,0,0,0,1.1081712870903e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13763975958556e-08,0,0,0,0,2.73106288618414e-07,0,0,0,0,4.36970061789462e-08,0,0,0,0,7.81565358105002e-07,0,0,0,0,6.24326721616492e-07,0
12,0,0,0,6.63894847024958e-06,0,0,0,0,6.63894847024958e-06,0,0,0,0,0,0,0,0,0,5.73371996638329e-10,0,0,0,0,9.2930900464072e-07,0,0,0,0,1.08215788432743e-08,0,0,0,0,1.08215788432743e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1201625682542e-08,0,0,0,0,2.57288742136168e-07,0,0,0,0,4.11661987417869e-08,0,0,0,0,7.11053718464946e-07,0,0,0,0,5.68000912961133e-07,0
13,0,0,0,8.56332291366509e-06,0,0,0,0,8.56332291366509e-06,0,0,0,0,0,0,0,0,0,8.6506332787829e-10,0,0,0,0,1.19867975011049e-06,0,0,0,0,2.43712917639173e-07,0,0,0,0,2.43712917639173e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66869213306688e-06,0,0,0,0,6.41010003671724e-06,0,0,0,0,1.02561600587476e-06,0,0,0,0,9.17160696074619e-07,0,0,0,0,7.32642413891173e-07,0
14,0,0,0,1.19829548604065e-05,0,0,0,0,1.19829548604065e-05,0,0,0,0,0,0,0,0,0,1.16182203482246e-09,0,0,0,0,1.67735416291918e-06,0,0,0,0,2.43172185589333e-07,0,0,0,0,2.43172185589333e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67450846167949e-06,0,0,0,0,6.3680172761482e-06,0,0,0,0,1.01888276418371e-06,0,0,0,0,1.28341478321029e-06,0,0,0,0,1.02521194902829e-06,0
15,0,0,0.419561429278549,1.32264009953825e-05,0,0,0,0.419561429278549,1.32264009953825e-05,0,0,0,0,0,0,0,0,0.000129588908553325,1.15557019849367e-09,0,0,0,0.000281149820565253,1.85140969222432e-06,0,0,0,1.00826992955032,2.18319635002247e-08,0,0,0,1.00826992955032,2.18319635002247e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5234936918223,2.25766876774314e-08,0,0,0,26.6183261401285,5.1587383274632e-07,0,0,0,4.25893218242056,8.25398132394111e-08,0,0,0,3.27076132082607e-07,1.41659204794545e-06,0,0,0,3.26975858390338e-07,1.13159604630654e-06,0
16,0,0,1.37008396143082,1.41547961943815e-05,0,0,0,1.37008396143082,1.41547961943815e-05,0,0,0,0,0,0,0,0,0.000129305608911883,1.13781757605641e-09,0,0,0,0.000918098836153667,1.98136491362139e-06,0,0,0,0.0995595276021683,2.1527404760169e-08,0,0,0,0.0995595276021683,2.1527404760169e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456274790872465,2.22288612920186e-08,0,0,0,2.40773669393433,5.30057597821683e-07,0,0,0,0.385237871029494,8.48092156514693e-08,0,0,0,1.06807187568163e-06,1.51602629742208e-06,0,0,0,1.06774443047828e-06,1.21102569137507e-06,0
