"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,7.41979292444257e-07,0,0,0,0,7.41979292444257e-07,0,0,0,0,0,0,0,0,0,8.8361980690632e-10,0,0,0,0,8.81786676138886e-08,0,0,0,0,8.72868516871545e-07,0,0,0,0,8.72868516871545e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44638396038918e-05,0,0,0,0,2.14873276931627e-05,0,0,0,0,3.43797243090604e-06,0,0,0,0,3.12052541894991e-08,0,0,0,0,2.49272486853516e-08,0
2,0,0,0,5.76855529261435e-06,0,0,0,0,5.76855529261435e-06,0,0,0,0,0,0,0,0,0,2.84651545027932e-09,0,0,0,0,6.85549482228971e-07,0,0,0,0,1.11454341972809e-06,0,0,0,0,1.11454341972809e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45037241866215e-05,0,0,0,0,2.61075624722511e-05,0,0,0,0,4.17720999556018e-06,0,0,0,0,2.42606816720205e-07,0,0,0,0,1.93798147466497e-07,0
3,0,0,0,1.09235921813821e-05,0,0,0,0,1.09235921813821e-05,0,0,0,0,0,0,0,0,0,3.99548688778525e-09,0,0,0,0,1.29818690888079e-06,0,0,0,0,1.14013819667606e-06,0,0,0,0,1.14013819667606e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45428989676588e-05,0,0,0,0,2.5487897022367e-05,0,0,0,0,4.07806352357871e-06,0,0,0,0,4.59411029598325e-07,0,0,0,0,3.66984768463914e-07,0
4,0,0,0,1.34221250299276e-05,0,0,0,0,1.34221250299276e-05,0,0,0,0,0,0,0,0,0,5.90418101610127e-09,0,0,0,0,1.59511877721972e-06,0,0,0,0,1.2869155597919e-06,0,0,0,0,1.2869155597919e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45814646726345e-05,0,0,0,0,2.8664729931879e-05,0,0,0,0,4.58635678910064e-06,0,0,0,0,5.64491256814413e-07,0,0,0,0,4.50924509503104e-07,0
5,0,0,0,1.78047100392896e-05,0,0,0,0,1.78047100392896e-05,0,0,0,0,0,0,0,0,0,7.38601068688164e-09,0,0,0,0,2.11595609810651e-06,0,0,0,0,1.06392593802139e-06,0,0,0,0,1.06392593802139e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46191397332085e-05,0,0,0,0,2.59071737961606e-05,0,0,0,0,4.1451478073857e-06,0,0,0,0,7.48808636850332e-07,0,0,0,0,5.98160136596119e-07,0
6,0,0,0,5.53327878055931e-05,0,0,0,0,5.53327878055931e-05,0,0,0,0,0,0,0,0,0,9.09925282378035e-09,0,0,0,0,6.57588635389819e-06,0,0,0,0,1.45515230446404e-06,0,0,0,0,1.45515230446404e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46565490905752e-05,0,0,0,0,3.4984788003277e-05,0,0,0,0,5.59756608052432e-06,0,0,0,0,2.32711846013798e-06,0,0,0,0,1.85893888970956e-06,0
7,0,0,0,6.18079318946178e-05,0,0,0,0,6.18079318946178e-05,0,0,0,0,0,0,0,0,0,1.04599499281987e-08,0,0,0,0,7.34540860902371e-06,0,0,0,0,1.31853261810311e-06,0,0,0,0,1.31853261810311e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46930041295694e-05,0,0,0,0,3.24132412376216e-05,0,0,0,0,5.18611859801945e-06,0,0,0,0,2.59944212101269e-06,0,0,0,0,2.07647532047556e-06,0
8,0,0,0,3.60359499845069e-05,0,0,0,0,3.60359499845069e-05,0,0,0,0,0,0,0,0,0,1.16917643629046e-08,0,0,0,0,4.28260207285134e-06,0,0,0,0,1.21970134632794e-06,0,0,0,0,1.21970134632794e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47286124886614e-05,0,0,0,0,2.92565826336047e-05,0,0,0,0,4.68105322137676e-06,0,0,0,0,1.51555574485402e-06,0,0,0,0,1.21064980657015e-06,0
9,0,0,0,4.42088576582408e-05,0,0,0,0,4.42088576582408e-05,0,0,0,0,0,0,0,0,0,1.30751756496537e-08,0,0,0,0,5.25389078203769e-06,0,0,0,0,1.2940217274014e-06,0,0,0,0,1.2940217274014e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47637854211627e-05,0,0,0,0,3.08893862689276e-05,0,0,0,0,4.94230180302841e-06,0,0,0,0,1.85928186231212e-06,0,0,0,0,1.48522364460066e-06,0
10,0,0,0,4.20110342462831e-05,0,0,0,0,4.20110342462831e-05,0,0,0,0,0,0,0,0,0,1.44339691784833e-08,0,0,0,0,4.99269597230303e-06,0,0,0,0,1.31078136243795e-06,0,0,0,0,1.31078136243795e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47983324210342e-05,0,0,0,0,3.05818850259189e-05,0,0,0,0,4.89310160414703e-06,0,0,0,0,1.7668485034136e-06,0,0,0,0,1.41138642122495e-06,0
