"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0.00824345856104156,0,0,0,0,0.00824345856104156,0,0,0,0,0,0,0,0,0,1.10443321328051e-06,0,0,0,0,0.000703634982646331,0,0,0,0,6.52597290996657e-05,0,0,0,0,6.52597290996657e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000840786310804441,0,0,0,0,0.00171244154381603,0,0,0,0,0.000273990647010565,0,0,0,0,0.000325981791362055,0,0,0,0,0.000260399390783133,0
4,0,0,0,0.00949178651075017,0,0,0,0,0.00949178651075017,0,0,0,0,0,0,0,0,0,1.08336489332542e-06,0,0,0,0,0.000810188222251524,0,0,0,0,2.63093677826668e-05,0,0,0,0,2.63093677826668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70285919234451e-05,0,0,0,0,0.000562365928450076,0,0,0,0,8.99785485520121e-05,0,0,0,0,0.00037534604524167,0,0,0,0,0.000299832334515989,0
5,0,0,0,0.0170954724728903,0,0,0,0,0.0170954724728903,0,0,0,0,0,0,0,0,0,2.15574961016599e-06,0,0,0,0,0.00145921428338849,0,0,0,0,9.03809303483936e-05,0,0,0,0,9.03809303483936e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000867071652313671,0,0,0,0,0.00224181265840619,0,0,0,0,0.00035869002534499,0,0,0,0,0.000676028477565292,0,0,0,0,0.000540022198707819,0
6,0,0,0,0.0194525791997495,0,0,0,0,0.0194525791997495,0,0,0,0,0,0,0,0,0,2.11463824878978e-06,0,0,0,0,0.00166040929620597,0,0,0,0,5.12835367881521e-05,0,0,0,0,5.12835367881521e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27575654885032e-05,0,0,0,0,0.00112090029282787,0,0,0,0,0.000179344046852459,0,0,0,0,0.000769238611098857,0,0,0,0,0.000614479921900085,0
7,0,0,0,0.0180539177124509,0,0,0,0,0.0180539177124509,0,0,0,0,0,0,0,0,0,2.05648850375192e-06,0,0,0,0,0.00154102407166023,0,0,0,0,4.98223458142164e-05,0,0,0,0,4.98223458142164e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13068024267552e-05,0,0,0,0,0.00106710158272672,0,0,0,0,0.000170736253236275,0,0,0,0,0.000713929522836623,0,0,0,0,0.000570298150801527,0
8,0,0,0,0.017702604773678,0,0,0,0,0.017702604773678,0,0,0,0,0,0,0,0,0,2.00423209122205e-06,0,0,0,0,0.00151103713453349,0,0,0,0,4.84279328067194e-05,0,0,0,0,4.84279328067194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00030706391428e-05,0,0,0,0,0.00104094109476223,0,0,0,0,0.000166550575161956,0,0,0,0,0.000700037098890797,0,0,0,0,0.000559200663678462,0
9,0,0,0,0.023169906738463,0,0,0,0,0.023169906738463,0,0,0,0,0,0,0,0,0,3.03897397242492e-06,0,0,0,0,0.00197770836174078,0,0,0,0,0.000106745852026126,0,0,0,0,0.000106745852026126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889154304177587,0,0,0,0,0.00260343702611861,0,0,0,0,0.000416549924178977,0,0,0,0,0.000916237723325393,0,0,0,0,0.000731905128717655,0
10,0,0,0,0.0218226078116755,0,0,0,0,0.0218226078116755,0,0,0,0,0,0,0,0,0,2.99285890903004e-06,0,0,0,0,0.00186270727937351,0,0,0,0,7.18847506601621e-05,0,0,0,0,7.18847506601621e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46680702204993e-05,0,0,0,0,0.00142917812347179,0,0,0,0,0.000228668499755487,0,0,0,0,0.00086295973152108,0,0,0,0,0.000689345829469609,0
11,0,0,0,0.0289223898824297,0,0,0,0,0.0289223898824297,0,0,0,0,0,0,0,0,0,3.9963239340395e-06,0,0,0,0,0.00246872173279203,0,0,0,0,0.000130683426017702,0,0,0,0,0.000130683426017702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000913090267470308,0,0,0,0,0.00303974741071231,0,0,0,0,0.000486359585713969,0,0,0,0,0.00114371563762128,0,0,0,0,0.000913618070571747,0
12,0,0,0,0.0288853173048147,0,0,0,0,0.0288853173048147,0,0,0,0,0,0,0,0,0,3.9307135814681e-06,0,0,0,0,0.00246555733737309,0,0,0,0,9.48296136709193e-05,0,0,0,0,9.48296136709193e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80663626830963e-05,0,0,0,0,0.00188820042067557,0,0,0,0,0.000302112067308092,0,0,0,0,0.00114224962852184,0,0,0,0,0.000912446999406139,0
13,0,0,0,0.0347333185484125,0,0,0,0,0.0347333185484125,0,0,0,0,0,0,0,0,0,3.83494276244088e-06,0,0,0,0,0.00296472382472603,0,0,0,0,9.30676406964207e-05,0,0,0,0,9.30676406964207e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56770000277155e-05,0,0,0,0,0.00201973435487819,0,0,0,0,0.000323157496780511,0,0,0,0,0.0013735047391237,0,0,0,0,0.00109717722517918,0
14,0,0,0,0.0346803256113133,0,0,0,0,0.0346803256113133,0,0,0,0,0,0,0,0,0,3.74150537459988e-06,0,0,0,0,0.00296020051887085,0,0,0,0,9.06272913729341e-05,0,0,0,0,9.06272913729341e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33458546853106e-05,0,0,0,0,0.00198851501699476,0,0,0,0,0.000318162402719161,0,0,0,0,0.00137140917056625,0,0,0,0,0.00109550325199981,0
15,0,0,0,0.0305143708504874,0,0,0,0,0.0305143708504874,0,0,0,0,0,0,0,0,0,3.64252329250849e-06,0,0,0,0,0.00260460808347092,0,0,0,0,8.8432686398261e-05,0,0,0,0,8.8432686398261e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08763761930231e-05,0,0,0,0,0.00185420626660733,0,0,0,0,0.000296673002657173,0,0,0,0,0.00120666940926202,0,0,0,0,0.000963906535195045,0
16,0,0,0,0.0267470252355879,0,0,0,0,0.0267470252355879,0,0,0,0,0,0,0,0,0,3.54235873676051e-06,0,0,0,0,0.00228303963659471,0,0,0,0,8.60099785108228e-05,0,0,0,0,8.60099785108228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83773964697962e-05,0,0,0,0,0.00172692529768904,0,0,0,0,0.000276308047630246,0,0,0,0,0.00105769236726792,0,0,0,0,0.000844901326916862,0
17,0,0,0,0.029388640538456,0,0,0,0,0.029388640538456,0,0,0,0,0,0,0,0,0,3.45975853053463e-06,0,0,0,0,0.00250851938202294,0,0,0,0,8.37859342989804e-05,0,0,0,0,8.37859342989804e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63166251824739e-05,0,0,0,0,0.00176874496140642,0,0,0,0,0.000282999193825027,0,0,0,0,0.0011621531930417,0,0,0,0,0.000928346280325268,0
