"household","dtxsid","total.used","dir.derm.exp","dir.derm.max","dir.derm.abs","dir.inhal.exp","dir.inhal.max","dir.inhal.mass","dir.inhal.abs","dir.ingest.exp","dir.ingest.abs","dir.release","ind.derm.exp","ind.derm.pr.exp","ind.derm.ar.exp","ind.derm.max","ind.derm.abs","ind.inhal.exp","ind.inhal.pr.exp","ind.inhal.ar.exp","ind.inhal.amb.in","ind.inhal.amb.out","ind.inhal.max","ind.inhal.mass","ind.inhal.abs","ind.ingest.exp","ind.ingest.abs","out.sur","out.air","drain","waste","food.ing","food.abs"
1,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"DTXSID3020205",6731.911231136,0.0924852732347992,0.000155107528683648,0.0355587051650063,0.000311522600200688,0.0138126070609225,0.0093456767440921,0.00149530827905474,4.68021797902781e-10,4.67797524665357e-10,18.494261624,2.57124863789732,2.57124863789732,0,0.000238841362824867,0.987256170704145,0.000550991634147559,0.000550991634147559,0,0,0,0.000844914237025693,0.0142658448599655,0.00228253517759448,0.00347716551376642,0.00347549927691521,0,0.32899164916264,2.7108752257348e-05,2.59345938689746,0,0
1,"DTXSID7021360",695445.703037152,0.189590581947143,0.00031796428410474,0.000127005971558874,0.0391955262271069,1.73826318682598,1.17593974350647,0.188150358961036,0,0,37.9181163894286,0.400606960969601,0.400606960969601,0,5.34758214892164e-05,0.00026836488954868,0.216388260770768,0.216388260770768,0,0,0,2.18491842351279,5.13100413781888,0.82096066205102,1.6300736128826e-07,1.62957387143466e-07,0,1415.2980986509,0,19.5197966825207,0,0
1,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DTXSID7021360",2371964.81,0,0,0,0,0,0,0,0,0,0,7.79568698583022,7.79568698583022,0,0.00117980939546355,0.00521331351407767,4.14347263502666,4.14347263502666,0,0,0,24.0525760682256,97.8522989137103,15.6563678261937,1.13332875540503e-07,1.13298130400851e-07,0,5353.91035054896,0,67.7317851114494,0,0
3,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"DTXSID8020913",967.769417876,0,0,0,0,0,0,0,0,0,0,0.120858547324566,0.120858547324566,0,1.38849870296173e-05,0.000527338260623614,0.00124911928891481,0.00124911928891481,0,0,0,0.00162962862465846,0.0290119380773261,0.00464191009237218,1.24637826125175e-08,1.24601994993644e-08,0,1.42679905697795,0,0.285096907838894,0,0
4,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"DTXSID7021360",1187546.012,14.5099221428571,0.0285150102758005,0.00967377473683791,3.0159232920667,274.192154844122,152.002533920162,24.3204054272259,0,0,2901.98442857143,0.332770767531421,0.332770767531421,0,6.88366152794271e-05,0.000221858464883389,0.361012407264407,0.361012407264407,0,0,0,3.76578557578985,8.91891755923438,1.4270268094775,4.04830758741331e-08,4.04706647346639e-08,0,2366.852693429,0,35.8678328930788,0,0
4,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"DTXSID7021360",59676.96,0.262208241758242,0.000503508510995806,0.00017501279515177,0.168231719844808,11.7245159639746,7.06573223348194,1.13051715735711,0,0,163.947692307692,0.0796258571473558,0.0796258571473558,0,1.36740900650077e-05,5.31468437774084e-05,0.0547290232850629,0.0547290232850629,0,0,0,0.379164918434946,1.17769165738244,0.188430665181191,1.92134137054058e-08,1.92075233338856e-08,0,122.067439909167,0,2.00088643850647,0,0
5,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"DTXSID7021360",1132370.0767253,0,0,0,1.20044211307165,26.845101840622,60.502282498811,9.68036519980977,0,0,1141.01428571429,0.185268826193571,0.185268826193571,0,3.94043887020004e-05,0.000124441198680615,0.173140006752924,0.173140006752924,0,0,0,2.06701481754133,3.87175719580484,0.619481151328774,2.18866257163774e-07,2.18799158022117e-07,17.328296249461,2393.42453312184,0,32.1607865448913,0,0
6,"DTXSID8020462",800077.33577556,0,0,0,0,0,0,0,0,0,0,0.0132939429288546,0.0132939429288546,0,2.0288706842925e-06,0.00159160142144298,2.38597979103154e-05,2.38597979103154e-05,0,0,0,5.26964816871732e-05,0.000479215819896715,7.66745311834744e-05,0.00184111182616757,0.00147070913345948,0,0.193543920600476,43.2731510694411,21.9851952912835,0,0
6,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"DTXSID2021781",149910.290960688,0,0,0,0.00929947463580204,1.52571989011678,0.278984239074061,0.0446374782518498,0,0,223.080790120071,98.5832639472042,98.5832639472042,0,0.0101030727896121,36.9713550252426,0.0576381254590391,0.0576381254590391,0,0,0,0.0753762440814195,1.50489366119622,0.240782985791394,0.0595489657091481,0.0595129138125244,0,15.5278357202381,0,54.4175232189314,0,0
7,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"DTXSID7021360",621006.86,0,0,0,0,0,0,0,0,0,0,0.411925011428498,0.411925011428498,0,0.000110351725383987,0.000276078233538791,0.846843192719331,0.846843192719331,0,0,0,3.9094497852788,11.8022302178705,1.88835683485927,8.77678576451614e-08,8.7740950126436e-08,0,1348.94552531192,0,19.7876491338172,0,0
8,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"DTXSID7021360",814803.725265988,9.62785571428572,0.0180522659751653,0.00647199852360581,2.33159124581745,184.385773442469,117.512198789199,18.8019518062719,0,0,2238.47177270876,0.419059657268939,0.419059657268939,0,8.44131632505709e-05,0.000281698593936464,0.171459204181227,0.171459204181227,0,0,0,2.14165348587637,4.46875387343261,0.715000619749217,1.01306438272777e-08,1.01275380150157e-08,0,1439.06341008194,0,22.8535567912745,0,0
9,"DTXSID8020462",36485.147664,0,0,0,0,0,0,0,0,0,0,0.0570274196424097,0.0570274196424097,0,9.19051305246784e-06,0.00610285213161698,8.81459334833388e-05,8.81459334833388e-05,0,0,0,0.000323168034365499,0.00196901314003572,0.000315042102405715,0.000144349883881846,0.000115308961477239,0,0.984802227585768,97.8085261566899,1.01082358681623,0,0
9,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"DTXSID7021360",458876.565726361,0,0,0,0,0,0,0,0,0,0,0.308709143555632,0.308709143555632,0,9.3962149349501e-05,0.0002061382040921,0.316829771705847,0.316829771705847,0,0,0,2.49470190591306,2.70699963300886,0.433119941281417,2.44566072637498e-07,2.44491094549213e-07,0,946.525584819841,0,16.2777914991489,0,0
10,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"DTXSID8020913",1267.31127015,0,0,0,0,0,0,0,0,0,0,0.155836913499709,0.155836913499709,0,3.76317667538552e-05,0.000678203968231564,0.000970288847310671,0.000970288847310671,0,0,0,0.00142210100035853,0.00923137115350115,0.00147701938456018,8.74815695086797e-07,8.74564201321142e-07,0,2.32375738166908,0,0.394884569077549,0,0
11,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"DTXSID7021360",324179.52,0,0,0,0,0,0,0,0,0,0,0.0967055472311923,0.0967055472311923,0,1.64022343814305e-05,6.45404783648042e-05,0.0796522698707838,0.0796522698707838,0,0,0,0.875157458295454,2.05470538286251,0.328752861258001,3.39751534125445e-09,3.39647374459119e-09,0,619.786034163802,0,9.0400403230499,0,0
13,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"DTXSID7021360",2932.972,0,0,0,0,0,0,0,0,0,0,0.00235397113295422,0.00235397113295422,0,7.72757933397464e-07,1.56979294228695e-06,0.00506215069818303,0.00506215069818303,0,0,0,0.0234697557845421,0.119634066056844,0.019141450569095,7.16970431943956e-11,7.16750626016813e-11,0,7.07991408476963,0,0.0828768439093773,0,0
14,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"DTXSID8020913",1493.718424572,0,0,0,0,0,0,0,0,0,0,0.125120051525992,0.125120051525992,0,3.03255082137243e-05,0.00054330032622099,0.0014370934952026,0.0014370934952026,0,0,0,0.00260133864852908,0.0291769851538354,0.00466831762461366,2.69784725486483e-08,2.6970716723403e-08,0,2.28470325119214,0,0.453549827368621,0,0
15,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"DTXSID7021360",518574.762834275,2.06736961310817,0.00407964920960128,0.0013816062162706,0.00744081214903862,0.733667193167091,0.312514110259622,0.0500022576415395,0,0,1424.6559418524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61127199429106,1104.68894915956,0,14.246559418524,0,0
15,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"DTXSID7021360",445709.661940788,0,0,0,0,0,0,0,0,0,0,0.0952246345994241,0.0952246345994241,0,2.88105663091097e-05,6.36763464568856e-05,0.105473421961996,0.105473421961996,0,0,0,1.01621093286361,1.66234250567719,0.26597480090835,5.41246570172961e-09,5.41080636964463e-09,3.02131621328254e-07,978.156986254497,0,12.7838866694272,0,0
16,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"DTXSID7021360",118035.84,0,0,0,0,0,0,0,0,0,0,0.124811166840238,0.124811166840238,0,1.8491999623355e-05,8.37815648269043e-05,0.0475896845741637,0.0475896845741637,0,0,0,0.672737489470762,1.24546129472704,0.199273807156327,5.98898539417964e-09,5.98714931499343e-09,0,215.321746498434,0,3.62381650897213,0,0
17,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"DTXSID7021360",143564,0,0,0,0.353053067232401,32.1973664860454,10.591592016972,1.69465472271552,0,0,336.348131868132,0.114276520901723,0.114276520901723,0,1.77474743820026e-05,7.6524965364822e-05,0.0874708022198161,0.0874708022198161,0,0,0,0.713715862239509,2.24363361229272,0.358981377966836,1.68631895912362e-09,1.68580197420241e-09,0,304.176139757227,0,4.32951271839805,0,0
20,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"DTXSID7021360",928289.32,7.7168271978022,0.0162385984021765,0.00515752642043951,2.55433824124917,343.399494054699,128.738647358958,20.5981835774333,0,0,2550.24538461538,1.87389649750139,1.87389649750139,0,0.000339139987979488,0.00125241483952425,0.523112490895935,0.523112490895935,0,0,0,5.76687249622451,13.4069135976176,2.14510617561882,3.48538183088927e-07,3.48431329646908e-07,0,1769.52299180835,0,36.4064943580314,0,0
21,"DTXSID8020462",2555.28,0.0352089865331404,7.33620033128014e-05,0.00172375954208243,1.70350902922614e-05,0.000932009551659054,0.000510959411259699,8.17535058015519e-05,8.31039529295064e-06,6.63847469028681e-06,3.51,1.05056553975955,1.05056553975955,0,0.000139766582482192,0.137757690017856,0.00130333781763722,0.00130333781763722,0,0,0,0.00137910773417284,0.0285770630095762,0.00457233008153219,0.0252144345831306,0.0201416875984216,0,4.29095404790752,0.0685584183051333,0.116780373128265,0,0
21,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"DTXSID7021360",943013.01122397,0,0,0,0,0,0,0,0,0,0,0.249466789519568,0.249466789519568,0,6.5565548296369e-05,0.000166404163341601,0.241141388118521,0.241141388118521,0,0,0,1.66272971206187,6.07318733060283,0.971709972896452,1.53766570316978e-08,1.53719429176917e-08,0,2042.31729233972,0,27.2358516453128,0,0
22,"DTXSID8020462",456628.132558884,12.6695218740269,0.0247502993971978,0.0059527389306498,4.74675347051306e-06,0.00138100515400416,0.000163798301913127,2.62077283061004e-05,0.00166335297728568,0.00132871256438196,1254.47289164529,2.12991467759618e-05,2.12991467759618e-05,0,5.07419381343919e-09,4.07781489385612e-06,6.60785777415547e-08,6.60785777415547e-08,0,0,0,5.88620189836023e-07,1.48293455307557e-06,2.37269528492092e-07,2.4783148069725e-07,1.97971691365942e-07,0,0.0006046434275265,12.418011454201,12.5447673203518,0,0
22,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"DTXSID7021360",88829.067482475,0,0,0,0,0,0,0,0,0,0,0.101003637899114,0.101003637899114,0,2.30862453624246e-05,6.76111798522345e-05,0.11568964359136,0.11568964359136,0,0,0,1.05500494075505,2.6484498438693,0.423751975019088,1.35592259752022e-08,1.35550690419396e-08,0,204.72630205003,0,2.5366222909111,0,0
23,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"DTXSID8020462",1728936.93845891,47.9713876061116,0.0811631135772015,0.0249391223020533,1.80573845815557e-05,0.00666646328161645,0.0005862671662143,9.38027465942881e-05,0.00306730013125918,0.0024502076701634,4749.826754008,8.62343013331356e-05,8.62343013331356e-05,0,1.5200867223484e-08,2.77047578073088e-05,8.57900343919061e-07,8.57900343919061e-07,0,0,0,8.04739781604295e-06,2.03840960436863e-05,3.26145536698981e-06,4.39575773842997e-07,3.51140053662103e-07,0,0.00206716453655799,47.0196692111979,47.4982858876191,0,0
24,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"DTXSID8020462",2818024.9714395,78.1880240296026,0.140015777422901,0.0375663106975504,3.05133343609174e-05,0.0121973376075675,0.00106592452725776,0.000170547924361242,0.070134060806652,0.0560241927344817,7741.826844614,0.000994670904466006,0.000994670904466006,0,1.0421241761707e-07,0.000105385425613047,4.00033792357836e-06,4.00033792357836e-06,0,0,0,2.63434723069224e-05,9.6801122222748e-05,1.54881795556397e-05,8.41114370252754e-05,6.71895410714803e-05,0,0.00548432916388755,76.6354919773868,77.4183505316765,0,0
25,"DTXSID8020913",3816.93655161,0.0524304471375,9.48290571467206e-05,0.000228257128376327,0.000217984660722133,0.024346382644836,0.00915535575032957,0.00146485692005273,0,0,10.4860894275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104860894275,0,0
26,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"DTXSID8020462",3276,0.0180295086908521,3.45455349667176e-05,0.0010584565770922,1.05195003488256e-05,0.000477868171609014,0.000223495135529026,3.57592216846442e-05,1.54295874029785e-05,1.23253975106488e-05,1.8,0.548317710555916,0.548317710555916,0,9.66731022561026e-05,0.0933620435748877,0.00160616580005053,0.00160616580005053,0,0,0,0.00209031408338184,0.0233401571417895,0.00373442514268633,0.047785115756955,0.0381715033211544,0,4.69920565367337,0.0876393490582706,0.103122243754705,0,0
26,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
