"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,9.34119586647311e-07,0,0,0,0,9.34119586647311e-07,0,0,0,0,0,0,0,0,0,4.17513549173386e-10,0,0,0,0,1.2049515405198e-07,0,0,0,0,1.86120665828878e-07,0,0,0,0,1.86120665828878e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33635309372339e-06,0,0,0,0,4.91358557788238e-06,0,0,0,0,7.86173692461181e-07,0,0,0,0,5.37540173911435e-09,0,0,0,0,4.29395559865894e-09,0
2,0,0,0,6.56249675088367e-06,0,0,0,0,6.56249675088367e-06,0,0,0,0,0,0,0,0,0,8.29991926753265e-10,0,0,0,0,8.46518013610501e-07,0,0,0,0,1.95126084760605e-07,0,0,0,0,1.95126084760605e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34381888078607e-06,0,0,0,0,5.14017737701851e-06,0,0,0,0,8.22428380322962e-07,0,0,0,0,3.77639618651432e-08,0,0,0,0,3.01664477090956e-08,0
3,0,0,0,1.01256916592159e-05,0,0,0,0,1.01256916592159e-05,0,0,0,0,0,0,0,0,0,8.29674081621851e-10,0,0,0,0,1.30614622988387e-06,0,0,0,0,1.4661382834142e-08,0,0,0,0,1.4661382834142e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8441404472258e-08,0,0,0,0,3.58608946011336e-07,0,0,0,0,5.73774313618138e-08,0,0,0,0,5.82684073139294e-08,0,0,0,0,4.6545721781124e-08,0
4,0,0,0,9.41482479323841e-06,0,0,0,0,9.41482479323841e-06,0,0,0,0,0,0,0,0,0,8.14523371852924e-10,0,0,0,0,1.21444917765329e-06,0,0,0,0,1.4132880314183e-08,0,0,0,0,1.4132880314183e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4731422751754e-08,0,0,0,0,3.3745066031088e-07,0,0,0,0,5.39921056497407e-08,0,0,0,0,5.41777158839712e-08,0,0,0,0,4.327801301803e-08,0
5,0,0,0,8.85312180980562e-06,0,0,0,0,8.85312180980562e-06,0,0,0,0,0,0,0,0,0,7.96457731670274e-10,0,0,0,0,1.14199326463351e-06,0,0,0,0,1.3849857337899e-08,0,0,0,0,1.3849857337899e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44046886247685e-08,0,0,0,0,3.23992968825369e-07,0,0,0,0,5.18388750120591e-08,0,0,0,0,5.09453897052136e-08,0,0,0,0,4.06959799411395e-08,0
6,0,0,0,1.30025778826179e-05,0,0,0,0,1.30025778826179e-05,0,0,0,0,0,0,0,0,0,1.19666265414656e-09,0,0,0,0,1.67724523437324e-06,0,0,0,0,2.04393365022345e-07,0,0,0,0,2.04393365022345e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35047101408895e-06,0,0,0,0,5.35875681355749e-06,0,0,0,0,8.57401090169199e-07,0,0,0,0,7.48234816636849e-08,0,0,0,0,5.97701759969051e-08,0
7,0,0,0,1.64047058020055e-05,0,0,0,0,1.64047058020055e-05,0,0,0,0,0,0,0,0,0,1.58720833255841e-09,0,0,0,0,2.11609689063975e-06,0,0,0,0,2.09334331849103e-07,0,0,0,0,2.09334331849103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35755628629531e-06,0,0,0,0,5.47883465893609e-06,0,0,0,0,8.76613545429774e-07,0,0,0,0,9.44010653007044e-08,0,0,0,0,7.54090582509865e-08,0
8,0,0,0,2.0834197248321e-05,0,0,0,0,2.0834197248321e-05,0,0,0,0,0,0,0,0,0,1.58029166378466e-09,0,0,0,0,2.68747154312012e-06,0,0,0,0,2.77823970739223e-08,0,0,0,0,2.77823970739223e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85846085249818e-08,0,0,0,0,7.04849279298143e-07,0,0,0,0,1.12775884687703e-07,0,0,0,0,1.19890623987055e-07,0,0,0,0,9.57705193176407e-08,0
9,0,0,0,1.88891845923087e-05,0,0,0,0,1.88891845923087e-05,0,0,0,0,0,0,0,0,0,1.91689176146915e-09,0,0,0,0,2.43657797128054e-06,0,0,0,0,2.01526249986761e-07,0,0,0,0,2.01526249986761e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36393520270545e-06,0,0,0,0,5.25867029015474e-06,0,0,0,0,8.41387246424759e-07,0,0,0,0,1.08698026633163e-07,0,0,0,0,8.682969621198e-08,0
10,0,0,0,2.66327113691568e-05,0,0,0,0,2.66327113691568e-05,0,0,0,0,0,0,0,0,0,2.32847773172542e-09,0,0,0,0,3.43544092760802e-06,0,0,0,0,2.33200485213177e-07,0,0,0,0,2.33200485213177e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37099496633147e-06,0,0,0,0,6.11017651907436e-06,0,0,0,0,9.77628243051898e-07,0,0,0,0,1.53258239156427e-07,0,0,0,0,1.22425096021712e-07,0
11,0,0,0,2.88724766343041e-05,0,0,0,0,2.88724766343041e-05,0,0,0,0,0,0,0,0,0,2.70308519948478e-09,0,0,0,0,3.7243556067583e-06,0,0,0,0,2.27775732343028e-07,0,0,0,0,2.27775732343028e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3777858336256e-06,0,0,0,0,5.92000228081777e-06,0,0,0,0,9.47200364930843e-07,0,0,0,0,1.66146993737297e-07,0,0,0,0,1.32720836243239e-07,0
12,0,0,0,3.38842897544634e-05,0,0,0,0,3.38842897544634e-05,0,0,0,0,0,0,0,0,0,2.70051127155049e-09,0,0,0,0,4.37084584486668e-06,0,0,0,0,4.74444839005947e-08,0,0,0,0,4.74444839005947e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22772580486226e-08,0,0,0,0,1.17583942972089e-06,0,0,0,0,1.88134308755343e-07,0,0,0,0,1.94987529089856e-07,0,0,0,0,1.55759110265498e-07,0
13,0,0,0,3.32979277419063e-05,0,0,0,0,3.32979277419063e-05,0,0,0,0,0,0,0,0,0,3.03384117508483e-09,0,0,0,0,4.29520908267558e-06,0,0,0,0,2.06942775327854e-07,0,0,0,0,2.06942775327854e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38327764374723e-06,0,0,0,0,5.35185808176596e-06,0,0,0,0,8.56297293082553e-07,0,0,0,0,1.9161330224877e-07,0,0,0,0,1.53063724703894e-07,0
14,0,0,0,4.14885561955644e-05,0,0,0,0,4.14885561955644e-05,0,0,0,0,0,0,0,0,0,3.4157385750854e-09,0,0,0,0,5.35174515301781e-06,0,0,0,0,2.43872323072973e-07,0,0,0,0,2.43872323072973e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39070478283416e-06,0,0,0,0,6.34047174512529e-06,0,0,0,0,1.01447547922005e-06,0,0,0,0,2.38746366434112e-07,0,0,0,0,1.90714358956572e-07,0
15,0,0,0,4.12574630247326e-05,0,0,0,0,4.12574630247326e-05,0,0,0,0,0,0,0,0,0,3.73124189395764e-09,0,0,0,0,5.32193568577425e-06,0,0,0,0,2.42020718296823e-07,0,0,0,0,2.42020718296823e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39646380810194e-06,0,0,0,0,6.27070090589422e-06,0,0,0,0,1.00331214494307e-06,0,0,0,0,2.37416538165716e-07,0,0,0,0,1.89652071184333e-07,0
16,0,0,0,4.24895399910747e-05,0,0,0,0,4.24895399910747e-05,0,0,0,0,0,0,0,0,0,3.73342615808721e-09,0,0,0,0,5.48086534101905e-06,0,0,0,0,6.80049997075339e-08,0,0,0,0,6.80049997075339e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21305195365194e-07,0,0,0,0,1.60913775037983e-06,0,0,0,0,2.57462040060772e-07,0,0,0,0,2.44506539020283e-07,0,0,0,0,1.95315675569925e-07,0
