"dtxsid","molwt","vapor","solub","kow","decay.air","decay.sur","diffus.air","conc.out"
"DTXSID2021781",278.35,0.0104497664496241,0.0285624822002014,63614.4935734936,0.871961414781853,0.000486839602401981,0.347291519726694,0
"DTXSID3020205",312.37,0.000402057727993354,0.0108889356833992,16829.6443120182,0.649136345247768,0.000903068401307334,0.429281717912187,0
"DTXSID7021360",92.14,1779.50864097984,4.21099204917337,285.27946880576,0.93273716727069,0.000884640255980628,1.08830801701858,0
"DTXSID8020462",106.12,0.857208199204882,7536.67012199751,0.0845964394105687,1.03577641974964,0.0015358093824069,1.1359359323062,0
"DTXSID8020913",128.18,1.15042507083333,0.212851768349809,4001.77565466789,1.8453471874992,0.00148553767312542,0.791296364431279,0
