"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0.0876879989222826,0,0,0,0,0.0876879989222826,0,0,0,0,0,0,0,0,0,9.95276063820201e-06,0,0,0,0,0.000381265558558086,0,0,0,0,0.000463550903020092,0,0,0,0,0.000463550903020092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364323956577128,0,0,0,0,0.0121856768008251,0,0,0,0,0.00194970828813201,0,0,0,0,4.4542750525755e-08,0,0,0,0,4.45299452867484e-08
7,0,0,0,0,0.0852514132974646,0,0,0,0,0.0852514132974646,0,0,0,0,0,0,0,0,0,9.51507515194903e-06,0,0,0,0,0.000370671335966187,0,0,0,0,0.000372424704679095,0,0,0,0,0.000372424704679095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405191759146874,0,0,0,0,0.00832690142127287,0,0,0,0,0.00133230422740366,0,0,0,0,4.33050415238983e-08,0,0,0,0,4.32925921039509e-08
8,0,0,0,0,0.040335402347397,0,0,0,0,0.040335402347397,0,0,0,0,0,0,0,0,0,8.87478042299561e-06,0,0,0,0,0.00017537747348158,0,0,0,0,0.000220472209952631,0,0,0,0,0.000220472209952631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377925327356698,0,0,0,0,0.0044554163355162,0,0,0,0,0.000712866613682592,0,0,0,0,2.04891180799828e-08,0,0,0,0,2.0483227827339e-08
9,0,0,0,0,0.0310831760579827,0,0,0,0,0.0310831760579827,0,0,0,0,0,0,0,0,0,8.43163082275371e-06,0,0,0,0,0.000135148989909207,0,0,0,0,0.000185046402845455,0,0,0,0,0.000185046402845455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000360175956060123,0,0,0,0,0.00362340600556829,0,0,0,0,0.000579744960890927,0,0,0,0,1.57892775945993e-08,0,0,0,0,1.57847384614979e-08
10,0,0,0,0,0.0259576018745866,0,0,0,0,0.0259576018745866,0,0,0,0,0,0,0,0,0,8.0270393181688e-06,0,0,0,0,0.000112863102125458,0,0,0,0,0.000174552601026476,0,0,0,0,0.000174552601026476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341824959878845,0,0,0,0,0.00327054630112736,0,0,0,0,0.000523287408180378,0,0,0,0,1.31856468246166e-08,0,0,0,0,1.31818561884962e-08
11,0,0,0,0,0.0307104099906936,0,0,0,0,0.0307104099906936,0,0,0,0,0,0,0,0,0,7.64186212251456e-06,0,0,0,0,0.0001335282109588,0,0,0,0,0.000180091669862583,0,0,0,0,0.000180091669862583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325422501359333,0,0,0,0,0.00354232966827279,0,0,0,0,0.000566772746923646,0,0,0,0,1.55999241352458e-08,0,0,0,0,1.55954394378555e-08
12,0,0,0,0,0.0245851155918865,0,0,0,0,0.0245851155918865,0,0,0,0,0,0,0,0,0,7.26027655269908e-06,0,0,0,0,0.000106895560892698,0,0,0,0,0.000152126048315505,0,0,0,0,0.000152126048315505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309172989313554,0,0,0,0,0.00293062947758723,0,0,0,0,0.000468900716413957,0,0,0,0,1.24884668816176e-08,0,0,0,0,1.24848766721816e-08
13,0,0,0,0,0.0650769653384286,0,0,0,0,0.0650769653384286,0,0,0,0,0,0,0,0,0,7.08394315507564e-06,0,0,0,0,0.000282953264345917,0,0,0,0,0.000277228884178495,0,0,0,0,0.000277228884178495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301663974572403,0,0,0,0,0.00626783864170101,0,0,0,0,0.00100285418267216,0,0,0,0,3.30570553287678e-08,0,0,0,0,3.30475520203878e-08
14,0,0,0,0,0.0605962495535448,0,0,0,0,0.0605962495535448,0,0,0,0,0,0,0,0,0,6.74402039520201e-06,0,0,0,0,0.000263471207194883,0,0,0,0,0.000262105487649807,0,0,0,0,0.000262105487649807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287188639501761,0,0,0,0,0.00588660207275358,0,0,0,0,0.000941856331640573,0,0,0,0,3.07809923801792e-08,0,0,0,0,3.07721433989277e-08
15,0,0,0,0,0.0200239117461212,0,0,0,0,0.0200239117461212,0,0,0,0,0,0,0,0,0,6.27732230162534e-06,0,0,0,0,8.70635433609228e-05,0,0,0,0,0.000135965792653202,0,0,0,0,0.000135965792653202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267314679653166,0,0,0,0,0.00253507705895894,0,0,0,0,0.00040561232943343,0,0,0,0,1.0171518524989e-08,0,0,0,0,1.01685943965004e-08
16,0,0,0,0,0.0180512174038438,0,0,0,0,0.0180512174038438,0,0,0,0,0,0,0,0,0,5.97610521466214e-06,0,0,0,0,7.84863102216496e-05,0,0,0,0,0.000130072035835387,0,0,0,0,0.000130072035835387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254487594275253,0,0,0,0,0.00237704036212397,0,0,0,0,0.000380326457939835,0,0,0,0,9.16945173099695e-09,0,0,0,0,9.16681567867442e-09
17,0,0,0,0,0.0204332198317045,0,0,0,0,0.0204332198317045,0,0,0,0,0,0,0,0,0,5.68934201888357e-06,0,0,0,0,8.88432062314437e-05,0,0,0,0,0.00012315490232045,0,0,0,0,0.00012315490232045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024227601613213,0,0,0,0,0.00239915582590088,0,0,0,0,0.000383864932144141,0,0,0,0,1.03794341824152e-08,0,0,0,0,1.03764502819175e-08
18,0,0,0,0,0.021340085223928,0,0,0,0,0.021340085223928,0,0,0,0,0,0,0,0,0,5.41633914483619e-06,0,0,0,0,9.27862377129755e-05,0,0,0,0,0.000123495469517855,0,0,0,0,0.000123495469517855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231371032585143,0,0,0,0,0.00244135271144303,0,0,0,0,0.000390616433830885,0,0,0,0,1.08400933310183e-08,0,0,0,0,1.08369769993073e-08
