"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0.0609880741450343,0,0,0,0,0.0609880741450343,0,0,0,0,0,0,0,0,0,2.25555293837901e-05,0,0,0,0,4.08568621415306e-05,0,0,0,0,0.255896292828399,0,0,0,0,0.255896292828399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20078294166997,0,0,0,0,3.93245200722879,0,0,0,0,0.629192321156606,0,0,0,0,9.38055387571358e-08,0,0,0,0,9.37767802302858e-08,0,0
7,0,0,0.102209233091513,0,0,0,0,0.102209233091513,0,0,0,0,0,0,0,0,0,1.92752797179182e-05,0,0,0,0,6.84715594737556e-05,0,0,0,0,0.0182625827901801,0,0,0,0,0.0182625827901801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818034342102488,0,0,0,0,0.18157906851495,0,0,0,0,0.029052650962392,0,0,0,0,1.57207655931266e-07,0,0,0,0,1.57159459836941e-07,0,0
8,0,0,0.0346316188216918,0,0,0,0,0.0346316188216918,0,0,0,0,0,0,0,0,0,9.93970865056164e-06,0,0,0,0,2.32002616211665e-05,0,0,0,0,0.00468111430719218,0,0,0,0,0.00468111430719218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080347715191732,0,0,0,0,0.0501958790625546,0,0,0,0,0.00803134065000873,0,0,0,0,5.32667690715245e-08,0,0,0,0,5.32504387585297e-08,0,0
9,0,0,0.0204777452314484,0,0,0,0,0.0204777452314484,0,0,0,0,0,0,0,0,0,5.94822158501486e-06,0,0,0,0,1.37183609356321e-05,0,0,0,0,0.00275341681387278,0,0,0,0,0.00275341681387278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480368082812155,0,0,0,0,0.0295790244430421,0,0,0,0,0.00473264391088674,0,0,0,0,3.14967467147638e-08,0,0,0,0,3.1487090568143e-08,0,0
10,0,0,0.0719230276683809,0,0,0,0,0.0719230276683809,0,0,0,0,0,0,0,0,0,4.74928470271358e-05,0,0,0,0,4.81823580666022e-05,0,0,0,0,0.503151572384292,0,0,0,0,0.503151572384292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74833469881099,0,0,0,0,7.45875125949965,0,0,0,0,1.19340020151994,0,0,0,0,1.10624551669438e-07,0,0,0,0,1.10590636836885e-07,0,0
11,0,0,0.132986010839099,0,0,0,0,0.132986010839099,0,0,0,0,0,0,0,0,0,3.95150068924818e-05,0,0,0,0,8.90894029328447e-05,0,0,0,0,0.0806055822524008,0,0,0,0,0.0806055822524008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573273447865623,0,0,0,0,0.63620849923443,0,0,0,0,0.101793359877509,0,0,0,0,2.04545307731113e-07,0,0,0,0,2.0448259904885e-07,0,0
12,0,0,0.0714880043871412,0,0,0,0,0.0714880043871412,0,0,0,0,0,0,0,0,0,2.3649584316069e-05,0,0,0,0,4.78909291851508e-05,0,0,0,0,0.0107178103487416,0,0,0,0,0.0107178103487416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195285758427393,0,0,0,0,0.110998171885295,0,0,0,0,0.0177597075016472,0,0,0,0,1.09955443916149e-07,0,0,0,0,1.09921734215975e-07,0,0
13,0,0,0.114116691895402,0,0,0,0,0.114116691895402,0,0,0,0,0,0,0,0,0,3.30162433792172e-05,0,0,0,0,7.64485518550773e-05,0,0,0,0,0.241572410391387,0,0,0,0,0.241572410391387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20866672732284,0,0,0,0,3.57742074894602,0,0,0,0,0.572387319831363,0,0,0,0,1.75522475738018e-07,0,0,0,0,1.75468664759496e-07,0,0
14,0,0,0.155505792158031,0,0,0,0,0.155505792158031,0,0,0,0,0,0,0,0,0,3.05574011857258e-05,0,0,0,0,0.000104175755694484,0,0,0,0,0.0460292861371463,0,0,0,0,0.0460292861371463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271986866222408,0,0,0,0,0.408901286942474,0,0,0,0,0.0654242059107958,0,0,0,0,2.39182902849982e-07,0,0,0,0,2.39109575112358e-07,0,0
15,0,0,0.0592393039578745,0,0,0,0,0.0592393039578745,0,0,0,0,0,0,0,0,0,1.68492809896689e-05,0,0,0,0,3.96853337164143e-05,0,0,0,0,0.0076690250447556,0,0,0,0,0.0076690250447556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127485010173283,0,0,0,0,0.0834911200499611,0,0,0,0,0.0133585792079938,0,0,0,0,9.11157615856377e-08,0,0,0,0,9.10878276799138e-08,0,0
16,0,0,0.0306504872401279,0,0,0,0,0.0306504872401279,0,0,0,0,0,0,0,0,0,9.44112131401186e-06,0,0,0,0,2.05332394783056e-05,0,0,0,0,0.00436278686795345,0,0,0,0,0.00436278686795345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762448634425447,0,0,0,0,0.045962017014471,0,0,0,0,0.00735392272231536,0,0,0,0,4.71434048219247e-08,0,0,0,0,4.7128951785448e-08,0,0
17,0,0,0.0202384473859094,0,0,0,0,0.0202384473859094,0,0,0,0,0,0,0,0,0,5.64985186322121e-06,0,0,0,0,1.3558051576417e-05,0,0,0,0,0.00272078708819458,0,0,0,0,0.00272078708819458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456272254247985,0,0,0,0,0.0292303495284473,0,0,0,0,0.00467685592455156,0,0,0,0,3.11286835542379e-08,0,0,0,0,3.11191402469486e-08,0,0
18,0,0,0.0129013961260948,0,0,0,0,0.0129013961260948,0,0,0,0,0,0,0,0,0,3.38104182910557e-06,0,0,0,0,8.6428464965728e-06,0,0,0,0,0.00163600290539721,0,0,0,0,0.00163600290539721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273047084139077,0,0,0,0,0.0179437484917889,0,0,0,0,0.00287099975868623,0,0,0,0,1.98435912478486e-08,0,0,0,0,1.98375076790182e-08,0,0
