"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1.73573363441524,0,0,0,0,1.73573363441524,0,0,0,0,0,0,0,0,0,0.00022587330823222,0,0,0,0,0.00115555204720126,0,0,0,0,0.662802343735569,0,0,0,0,0.662802343735569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83777051957022,0,0,0,0,10.6716227877448,0,0,0,0,1.70745964603917,0,0,0,0,1.92612171677817e-08,0,0,0,0,1.92553121408673e-08,0,0
8,0,0,0.844748360873402,0,0,0,0,0.844748360873402,0,0,0,0,0,0,0,0,0,0.000187382942895546,0,0,0,0,0.000562385079382315,0,0,0,0,0.0598448578930727,0,0,0,0,0.0598448578930727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109418492882589,0,0,0,0,0.949596367759551,0,0,0,0,0.151935418841528,0,0,0,0,9.37406599048353e-09,0,0,0,0,9.37119212682843e-09,0,0
9,0,0,0.524873000691823,0,0,0,0,0.524873000691823,0,0,0,0,0,0,0,0,0,0.000126197469586694,0,0,0,0,0.00034943038404302,0,0,0,0,0.0397280532780953,0,0,0,0,0.0397280532780953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729441043874355,0,0,0,0,0.61235068969688,0,0,0,0,0.0979761103515008,0,0,0,0,5.82444947276509e-09,0,0,0,0,5.82266383634352e-09,0,0
10,0,0,0.399202291686548,0,0,0,0,0.399202291686548,0,0,0,0,0,0,0,0,0,8.49866464241218e-05,0,0,0,0,0.000265766023230421,0,0,0,0,0.0261412361374246,0,0,0,0,0.0261412361374246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491236019932822,0,0,0,0,0.428944960522817,0,0,0,0,0.0686311936836508,0,0,0,0,4.4298974690556e-09,0,0,0,0,4.42853936880913e-09,0,0
11,0,0,0.286530295820821,0,0,0,0,0.286530295820821,0,0,0,0,0,0,0,0,0,5.72335569894225e-05,0,0,0,0,0.000190755461181392,0,0,0,0,0.0188503104778295,0,0,0,0,0.0188503104778295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330818851255219,0,0,0,0,0.308682076850507,0,0,0,0,0.0493891322960811,0,0,0,0,3.1795905451892e-09,0,0,0,0,3.17861575903822e-09,0,0
12,0,0,0.180766234516896,0,0,0,0,0.180766234516896,0,0,0,0,0,0,0,0,0,3.85434675150533e-05,0,0,0,0,0.000120343806341711,0,0,0,0,0.0124648623389631,0,0,0,0,0.0124648623389631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222787230384428,0,0,0,0,0.199897559859449,0,0,0,0,0.0319836095775118,0,0,0,0,2.00594009967728e-09,0,0,0,0,2.00532512658528e-09,0,0
13,0,0,0.215465839285596,0,0,0,0,0.215465839285596,0,0,0,0,0,0,0,0,0,2.59567807109826e-05,0,0,0,0,0.000143444815927813,0,0,0,0,0.0120946857454116,0,0,0,0,0.0120946857454116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150034225178035,0,0,0,0,0.213427248214815,0,0,0,0,0.0341483597143705,0,0,0,0,2.39099723622996e-09,0,0,0,0,2.39026421386126e-09,0,0
14,0,0,0.138638623362466,0,0,0,0,0.138638623362466,0,0,0,0,0,0,0,0,0,1.74803801607861e-05,0,0,0,0,9.229765551074e-05,0,0,0,0,0.00813421499247794,0,0,0,0,0.00813421499247794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101039313096764,0,0,0,0,0.140504588122511,0,0,0,0,0.0224807340996017,0,0,0,0,1.53845531335019e-09,0,0,0,0,1.53798365987405e-09,0,0
15,0,0,0.0544563838131468,0,0,0,0,0.0544563838131468,0,0,0,0,0,0,0,0,0,1.17720180313546e-05,0,0,0,0,3.62539415903288e-05,0,0,0,0,0.00404788720625231,0,0,0,0,0.00404788720625231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680440931324289,0,0,0,0,0.0628645141511706,0,0,0,0,0.0100583222641873,0,0,0,0,6.04295621171427e-10,0,0,0,0,6.0411035863707e-10,0,0
16,0,0,0.0389915158902418,0,0,0,0,0.0389915158902418,0,0,0,0,0,0,0,0,0,7.92776857573246e-06,0,0,0,0,2.59583182102873e-05,0,0,0,0,0.00260345898900048,0,0,0,0,0.00260345898900048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458237340329159,0,0,0,0,0.0423583866966187,0,0,0,0,0.006777341871459,0,0,0,0,4.32683932817824e-10,0,0,0,0,4.32551282308436e-10,0,0
17,0,0,0.0270766079809054,0,0,0,0,0.0270766079809054,0,0,0,0,0,0,0,0,0,5.33889044537415e-06,0,0,0,0,1.80260548987645e-05,0,0,0,0,0.00176062864655353,0,0,0,0,0.00176062864655353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308596162290342,0,0,0,0,0.0289857403656409,0,0,0,0,0.00463771845850254,0,0,0,0,3.00465702885807e-10,0,0,0,0,3.00373587312479e-10,0,0
18,0,0,0.0175063246519614,0,0,0,0,0.0175063246519614,0,0,0,0,0,0,0,0,0,3.59543179337495e-06,0,0,0,0,1.16547083546947e-05,0,0,0,0,0.00116028322776403,0,0,0,0,0.00116028322776403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207821543551909,0,0,0,0,0.0189367181947096,0,0,0,0,0.00302987491115354,0,0,0,0,1.94265476133796e-10,0,0,0,0,1.94205919001184e-10,0,0
