"dtxsid","molwt","vapor","solub","kow","decay.air","decay.sur","diffus.air","conc.out"
"DTXSID2021781",278.35,0.00114408462302459,0.0285650606503678,47815.6397507176,0.635507312092954,0.00118758472903681,0.466986681647221,0
"DTXSID3020205",312.37,0.00174431559770692,0.00857237523717841,12562.5384240993,0.559779534198828,0.00102858728839031,0.369403079153787,0
"DTXSID7021360",92.14,6099.57441303153,3.90253370670735,219.919377144482,0.942641481621803,0.000932691462250452,0.867023869404968,0
"DTXSID8020462",106.12,1.16273855437945,5930.99775016672,0.0679661880238091,1.69635581819491,0.00033260480205397,0.871925700973122,0
"DTXSID8020913",128.18,5.18014590507115,0.124478076451544,2610.18356550278,1.9441039612453,0.00171107279700696,0.896758497088463,0
