"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.0800852356777273,0,0,0,0,0.0800852356777273,0,0,0,0,0,0,0,0,0,1.14042591511519e-05,0,0,0,0,0.00035266078886352,0,0,0,0,0.00147166493875204,0,0,0,0,0.00147166493875204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747620402660522,0,0,0,0,0.0369954800121741,0,0,0,0,0.00591927680194786,0,0,0,0,1.64288884574175e-08,0,0,0,0,1.6424165447706e-08
8,0,0,0,0,0.0301194416341812,0,0,0,0,0.0301194416341812,0,0,0,0,0,0,0,0,0,1.07220530037801e-05,0,0,0,0,0.000132633012276858,0,0,0,0,0.000670555238322479,0,0,0,0,0.000670555238322479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126472562729961,0,0,0,0,0.0119796878526911,0,0,0,0,0.00191675005643057,0,0,0,0,6.17877868273887e-09,0,0,0,0,6.1770023950856e-09
9,0,0,0,0,0.0380225382312515,0,0,0,0,0.0380225382312515,0,0,0,0,0,0,0,0,0,1.01835198595959e-05,0,0,0,0,0.000167434836318472,0,0,0,0,0.000668357293369866,0,0,0,0,0.000668357293369866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120120254049963,0,0,0,0,0.0129747567366086,0,0,0,0,0.00207596107785737,0,0,0,0,7.80003997219742e-09,0,0,0,0,7.79779760110613e-09
10,0,0,0,0,0.0301854210964139,0,0,0,0,0.0301854210964139,0,0,0,0,0,0,0,0,0,9.67203544535676e-06,0,0,0,0,0.000132923557331797,0,0,0,0,0.000620903410511563,0,0,0,0,0.000620903410511563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114087012240806,0,0,0,0,0.0114564604369298,0,0,0,0,0.00183303366990877,0,0,0,0,6.19231387703939e-09,0,0,0,0,6.19053369826140e-09
11,0,0,0,0,0.0286422789134369,0,0,0,0,0.0286422789134369,0,0,0,0,0,0,0,0,0,9.18624119617024e-06,0,0,0,0,0.000126128225645852,0,0,0,0,0.000574390405369004,0,0,0,0,0.000574390405369004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108356800149817,0,0,0,0,0.0106567806216284,0,0,0,0,0.00170508489946054,0,0,0,0,5.87574977401191e-09,0,0,0,0,5.87406060171537e-09
12,0,0,0,0,0.022308553532444,0,0,0,0,0.022308553532444,0,0,0,0,0,0,0,0,0,8.70613320128489e-06,0,0,0,0,9.82372346235569e-05,0,0,0,0,0.000501339135085372,0,0,0,0,0.000501339135085372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102693660576059,0,0,0,0,0.00895710386890681,0,0,0,0,0.00143313661902509,0,0,0,0,4.57643327798533e-09,0,0,0,0,4.57511763579371e-09
13,0,0,0,0,0.0687223361007574,0,0,0,0,0.0687223361007574,0,0,0,0,0,0,0,0,0,8.46647808086778e-06,0,0,0,0,0.000302623486798045,0,0,0,0,0.000896941509171065,0,0,0,0,0.000896941509171065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998667957645028,0,0,0,0,0.0198606933232472,0,0,0,0,0.00317771093171956,0,0,0,0,1.40978744056627e-08,0,0,0,0,1.40938215205328e-08
14,0,0,0,0,0.0576669152556845,0,0,0,0,0.0576669152556845,0,0,0,0,0,0,0,0,0,8.02398765106708e-06,0,0,0,0,0.000253940188266829,0,0,0,0,0.000829976907674891,0,0,0,0,0.000829976907674891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000946473761949285,0,0,0,0,0.0176091545223633,0,0,0,0,0.00281746472357813,0,0,0,0,1.18299373211743e-08,0,0,0,0,1.18265364271334e-08
15,0,0,0,0,0.0223301490041614,0,0,0,0,0.0223301490041614,0,0,0,0,0,0,0,0,0,7.47511198377096e-06,0,0,0,0,9.83323317538495e-05,0,0,0,0,0.000463471347157405,0,0,0,0,0.000463471347157405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088173083857264,0,0,0,0,0.00850105508872514,0,0,0,0,0.00136016881419602,0,0,0,0,4.58086342785039e-09,0,0,0,0,4.57954651207043e-09
16,0,0,0,0,0.021244303102745,0,0,0,0,0.021244303102745,0,0,0,0,0,0,0,0,0,7.08443412658952e-06,0,0,0,0,9.35507353842176e-05,0,0,0,0,0.000426443633742834,0,0,0,0,0.000426443633742834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835648222636954,0,0,0,0,0.00793044310796499,0,0,0,0,0.0012688708972744,0,0,0,0,4.35811024437845e-09,0,0,0,0,4.35685736612918e-09
17,0,0,0,0,0.0172116717225762,0,0,0,0,0.0172116717225762,0,0,0,0,0,0,0,0,0,6.72860650613863e-06,0,0,0,0,7.57927684919302e-05,0,0,0,0,0.000374919825686898,0,0,0,0,0.000374919825686898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793676385044604,0,0,0,0,0.00674655668731016,0,0,0,0,0.00107944906996963,0,0,0,0,3.5308460105404e-09,0,0,0,0,3.5298309558676e-09
18,0,0,0,0,0.0250908967721795,0,0,0,0,0.0250908967721795,0,0,0,0,0,0,0,0,0,6.41815348766656e-06,0,0,0,0,0.000110489472548694,0,0,0,0,0.000435839601246893,0,0,0,0,0.000435839601246893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757056732936503,0,0,0,0,0.00851739448518139,0,0,0,0,0.00136278311762902,0,0,0,0,5.14721023017925e-09,0,0,0,0,5.14573049988786e-09
