"dtxsid","molwt","vapor","solub","kow","decay.air","decay.sur","diffus.air","conc.out"
"DTXSID2021781",278.35,0.00247460263201816,0.0447631291636615,43244.5482945621,1.3697328365893,0.00143276166216639,0.497789714215314,0
"DTXSID3020205",312.37,0.000707799067794132,0.0089961562813426,25968.9835161162,0.471384469421807,0.00121619324956944,0.72876651425167,0
"DTXSID7021360",92.14,5635.0289409034,6.67642298148253,499.395727216093,0.26453423722347,0.00106123937771409,0.79791813227689,0
"DTXSID8020462",106.12,0.280345148594946,9423.27616037884,0.0776094999276578,0.899637615376048,0.000772204262071072,1.18240840586542,0
"DTXSID8020913",128.18,5.1217961534975,0.114636929790993,2129.18291029443,0.724592421416481,0.00247065963101574,0.634982693666064,0
