"dtxsid","molwt","vapor","solub","kow","decay.air","decay.sur","diffus.air","conc.out"
"DTXSID2021781",278.35,0.00109209964359027,0.0334741531568388,30229.4021782074,0.240665660586037,0.00106017061371729,0.936415658063123,0
"DTXSID3020205",312.37,0.000376843075783928,0.0100000925232635,12677.6683822492,0.533098779283249,0.00089480566791208,0.509898445415324,0
"DTXSID7021360",92.14,1084.17005274828,5.26642922709777,576.397906341099,0.478750723727962,0.000737857943055995,0.907972809388855,0
"DTXSID8020462",106.12,0.502051591250456,9068.4197862571,0.0681220801462246,0.960418022459426,0.00184225734428409,0.570031128669834,0
"DTXSID8020913",128.18,2.90771840110954,0.17231830658012,826.431761258261,1.41092974156689,0.000421280486139308,0.720801949864355,0
