"daynum","ind.derm.exp1","ind.derm.exp2","ind.derm.exp3","ind.derm.exp4","ind.derm.exp5","ind.derm.pr.exp1","ind.derm.pr.exp2","ind.derm.pr.exp3","ind.derm.pr.exp4","ind.derm.pr.exp5","ind.derm.ar.exp1","ind.derm.ar.exp2","ind.derm.ar.exp3","ind.derm.ar.exp4","ind.derm.ar.exp5","ind.derm.max1","ind.derm.max2","ind.derm.max3","ind.derm.max4","ind.derm.max5","ind.derm.abs1","ind.derm.abs2","ind.derm.abs3","ind.derm.abs4","ind.derm.abs5","ind.inhal.exp1","ind.inhal.exp2","ind.inhal.exp3","ind.inhal.exp4","ind.inhal.exp5","ind.inhal.pr.exp1","ind.inhal.pr.exp2","ind.inhal.pr.exp3","ind.inhal.pr.exp4","ind.inhal.pr.exp5","ind.inhal.ar.exp1","ind.inhal.ar.exp2","ind.inhal.ar.exp3","ind.inhal.ar.exp4","ind.inhal.ar.exp5","ind.inhal.amb.in1","ind.inhal.amb.in2","ind.inhal.amb.in3","ind.inhal.amb.in4","ind.inhal.amb.in5","ind.inhal.amb.out1","ind.inhal.amb.out2","ind.inhal.amb.out3","ind.inhal.amb.out4","ind.inhal.amb.out5","ind.inhal.max1","ind.inhal.max2","ind.inhal.max3","ind.inhal.max4","ind.inhal.max5","ind.inhal.mass1","ind.inhal.mass2","ind.inhal.mass3","ind.inhal.mass4","ind.inhal.mass5","ind.inhal.abs1","ind.inhal.abs2","ind.inhal.abs3","ind.inhal.abs4","ind.inhal.abs5","ind.ingest.exp1","ind.ingest.exp2","ind.ingest.exp3","ind.ingest.exp4","ind.ingest.exp5","ind.ingest.abs1","ind.ingest.abs2","ind.ingest.abs3","ind.ingest.abs4","ind.ingest.abs5"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,9.11148829098884,0,0,0,0,9.11148829098884,0,0,0,0,0,0,0,0,0,0.00216469331372011,0,0,0,0,0.00610558020845416,0,0,0,0,17.3875488842993,0,0,0,0,17.3875488842993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.379068991111,0,0,0,0,420.778683000042,0,0,0,0,67.3245892800068,0,0,0,0,8.5687954132232e-07,0,0,0,0,8.5661684262006e-07,0,0
13,0,0,9.67601342429451,0,0,0,0,9.67601342429451,0,0,0,0,0,0,0,0,0,0.00181744676933268,0,0,0,0,0.00648386675956512,0,0,0,0,1.61631444782395,0,0,0,0,1.61631444782395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8294758705611,0,0,0,0,31.7758810403453,0,0,0,0,5.08414096645526,0,0,0,0,9.09969664674648e-07,0,0,0,0,9.09690689814731e-07,0,0
14,0,0,3.48936632418234,0,0,0,0,3.48936632418234,0,0,0,0,0,0,0,0,0,0.000668137515832283,0,0,0,0,0.00233821361434928,0,0,0,0,0.53899746582827,0,0,0,0,0.53899746582827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858046308393663,0,0,0,0,10.5772176071944,0,0,0,0,1.6923548171511,0,0,0,0,3.28153482711266e-07,0,0,0,0,3.28052878729151e-07,0,0
15,0,0,0.618276126528807,0,0,0,0,0.618276126528807,0,0,0,0,0,0,0,0,0,0.000212125906231156,0,0,0,0,0.000414304925928221,0,0,0,0,0.139905688686074,0,0,0,0,0.139905688686074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313655217970083,0,0,0,0,2.36256654774406,0,0,0,0,0.37801064763905,0,0,0,0,5.81450743052043e-08,0,0,0,0,5.81272484209041e-08,0,0
16,0,0,0.237965903488791,0,0,0,0,0.237965903488791,0,0,0,0,0,0,0,0,0,8.96638473989622e-05,0,0,0,0,0.000159460218158322,0,0,0,0,0.0474809116779627,0,0,0,0,0.0474809116779627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115149223711784,0,0,0,0,0.8390369467563,0,0,0,0,0.134245911481008,0,0,0,0,2.23792324283059e-08,0,0,0,0,2.2372371492745e-08,0,0
17,0,0,0.085923597757991,0,0,0,0,0.085923597757991,0,0,0,0,0,0,0,0,0,2.73723369064436e-05,0,0,0,0,5.7577137911619e-05,0,0,0,0,0.0188041290960026,0,0,0,0,0.0188041290960026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420698072910014,0,0,0,0,0.321179710221254,0,0,0,0,0.0513887536354006,0,0,0,0,8.08058691228813e-09,0,0,0,0,8.0781095982749e-09,0,0
18,0,0,0.0320584663953174,0,0,0,0,0.0320584663953174,0,0,0,0,0,0,0,0,0,1.14312173083555e-05,0,0,0,0,2.14822794789983e-05,0,0,0,0,0.00662077656401049,0,0,0,0,0.00662077656401049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154405574364729,0,0,0,0,0.11550464049768,0,0,0,0,0.0184807424796289,0,0,0,0,3.01490196804449e-09,0,0,0,0,3.01397767145874e-09,0,0
19,0,0,0.0122160194779438,0,0,0,0,0.0122160194779438,0,0,0,0,0,0,0,0,0,4.40803087943145e-06,0,0,0,0,8.18591698398917e-06,0,0,0,0,0.00239087317669116,0,0,0,0,0.00239087317669116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566093635939581,0,0,0,0,0.0425745905034871,0,0,0,0,0.00681193448055793,0,0,0,0,1.14884164175433e-09,0,0,0,0,1.14848943447917e-09,0,0
20,0,0,0.0086277988978057,0,0,0,0,0.0086277988978057,0,0,0,0,0,0,0,0,0,1.61480609845704e-06,0,0,0,0,5.78146143754175e-06,0,0,0,0,0.00130091096843942,0,0,0,0,0.00130091096843942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207378641533214,0,0,0,0,0.0258068706422959,0,0,0,0,0.00412909930276735,0,0,0,0,8.1139152310436e-10,0,0,0,0,8.11142769936772e-10,0,0
