"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,10,"DTXSID7021360",0.028
"HM.0400.010.099.F",86563,33,"DTXSID7021360",0.340182963
"HM.1400.040.099.F",90001,24,"DTXSID7021360",0.676
"HM.1400.050.099.F",94032,33,"DTXSID7021360",0.11
"HM.2000.040.050.F",95141,49,"DTXSID7021360",0.564
"HM.1400.050.099.F",94032,33,"DTXSID8020913",0.002
