"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.020.099.F",88434,64,"DTXSID7021360",0.1
"HM.0400.010.099.F",86563,82,"DTXSID7021360",0.370800083
"HM.0800.010.099.F",87074,77,"DTXSID7021360",0.38
"HM.1400.040.099.F",89992,1,"DTXSID7021360",0.01
"HM.1400.050.050.F",94284,0,"DTXSID7021360",0.09698919
"HM.2000.040.050.F",95141,57,"DTXSID7021360",0.564
