"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,22,"DTXSID3020205",0.024
"HM.0800.010.050.F",87176,66,"DTXSID7021360",0.25
"HM.1400.040.099.F",90012,55,"DTXSID7021360",0.59
