"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,89,"DTXSID7021360",0.028
"HM.1400.010.050.F",92846,46,"DTXSID7021360",0.1
"HM.1400.040.099.F",89992,2,"DTXSID7021360",0.01
