"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",89981,34,"DTXSID7021360",0.23
"HM.1400.050.099.F",94160,13,"DTXSID7021360",0.03
"HM.2000.040.050.F",95141,96,"DTXSID7021360",0.564
