"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,71,"DTXSID7021360",0.028
"HM.0600.010.050.F",86793,60,"DTXSID7021360",0.1
"HM.1400.010.099.F",89463,46,"DTXSID7021360",0.1
