"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,4,"DTXSID7021360",0.028
"HM.0400.010.099.F",86563,89,"DTXSID7021360",0.396636087
"HM.0600.010.050.F",86793,35,"DTXSID7021360",0.1
