"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0800.010.050.F",87165,40,"DTXSID7021360",0.344
"HM.1400.040.099.F",90001,50,"DTXSID7021360",0.676
"HM.1400.050.050.F",94273,13,"DTXSID7021360",0.08449123
