"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,81,"DTXSID7021360",0.028
"HM.0800.010.050.F",87165,63,"DTXSID7021360",0.344
"HM.1400.040.099.F",89981,30,"DTXSID7021360",0.23
