"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,50,"DTXSID3020205",0.024
"HM.0100.020.099.F",88380,82,"DTXSID7021360",0.485611775
"HM.0800.010.050.F",87176,93,"DTXSID7021360",0.25
"HM.2000.040.050.F",95141,25,"DTXSID7021360",0.564
