"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,4,"DTXSID7021360",0.028
"HM.0800.010.050.F",87165,69,"DTXSID7021360",0.344
"HM.1400.040.099.F",89992,13,"DTXSID7021360",0.01
