"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",90034,84,"DTXSID7021360",0.676
"HM.1400.050.099.F",94080,64,"DTXSID7021360",0.1
"HM.1400.010.099.F",89051,43,"DTXSID8020462",0.084244919
