"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.020.099.F",88252,24,"DTXSID7021360",0.729
"HM.1400.070.099.F",94914,79,"DTXSID7021360",0.016486041
"HM.1400.010.099.F",89200,15,"DTXSID8020913",0.008753023
