"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,32,"DTXSID3020205",0.024
"HM.0100.030.099.F",95206,95,"DTXSID7021360",0.028
"HM.0800.010.099.F",87074,70,"DTXSID7021360",0.38
