"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.010.050.F",93485,20,"DTXSID7021360",0.164839437
"HM.1400.040.099.F",89992,73,"DTXSID7021360",0.01
"HM.1400.070.099.F",94914,81,"DTXSID7021360",0.010827217
