"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,41,"DTXSID7021360",0.028
"HM.0400.010.099.F",86563,5,"DTXSID7021360",0.304415215
"HM.0800.010.050.F",87176,65,"DTXSID7021360",0.25
