"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86563,43,"DTXSID7021360",0.318037344
"HM.0800.010.099.F",87085,17,"DTXSID7021360",0.16
"HM.1400.040.099.F",89992,48,"DTXSID7021360",0.01
