"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0100.030.099.F",95206,3,"DTXSID7021360",0.028
"HM.0800.010.050.F",87165,0,"DTXSID7021360",0.344
"HM.1400.040.099.F",89992,30,"DTXSID7021360",0.01
"HM.1400.050.050.F",94284,77,"DTXSID7021360",0.050594319
"HM.2000.040.050.F",95141,93,"DTXSID7021360",0.564
