"household","dtxsid","total.used","dir.derm.exp","dir.derm.max","dir.derm.abs","dir.inhal.exp","dir.inhal.max","dir.inhal.mass","dir.inhal.abs","dir.ingest.exp","dir.ingest.abs","dir.release","ind.derm.exp","ind.derm.pr.exp","ind.derm.ar.exp","ind.derm.max","ind.derm.abs","ind.inhal.exp","ind.inhal.pr.exp","ind.inhal.ar.exp","ind.inhal.amb.in","ind.inhal.amb.out","ind.inhal.max","ind.inhal.mass","ind.inhal.abs","ind.ingest.exp","ind.ingest.abs","out.sur","out.air","drain","waste","food.ing","food.abs"
96,"DTXSID8020913",5720.402,0.0222366758241758,4.56413134203736e-05,9.6051351166794e-05,0.0023138938928106,0.0460317835850804,0.116620252197654,0.0186592403516247,0,0,15.7153901098901,0.203940255733797,0.203940255733797,0,5.14924602350014e-05,0.00088091900739717,0.00121343863098148,0.00121343863098148,0,0,0,0.00336667165978361,0.0264118814849297,0.00422590103758875,2.78115357685135e-07,2.78035404525877e-07,0,10.992978226515,0,1.63429899014469,0,0
97,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"DTXSID7021360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"DTXSID8020462",1764.23688,0,0,0,0,0,0,0,0,0,0,4.54262918611186e-08,4.54262918611186e-08,0,8.28510630273652e-12,1.79420393010016e-08,2.64760516500064e-10,2.64760516500064e-10,0,0,0,3.05901143229513e-09,6.2443445500383e-09,9.99095128006128e-10,5.33015466431124e-10,4.25781152243856e-10,0,1.32555838648438e-06,0.0479810394138497,0.0484680588910914,0,0
97,"DTXSID8020913",2253.489266922,0,0,0,0,0,0,0,0,0,0,0.137274996057673,0.137274996057673,0,2.61794620341771e-05,0.000596680864579567,0.00084964463767433,0.00084964463767433,0,0,0,0.00178403473476262,0.01803535143919,0.00288565623027041,2.93020099795486e-08,2.92935861791157e-08,0,4.86731157547385,0,0.67950207068026,0,0
98,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"DTXSID7021360",383061.2,0,0,0,0,0,0,0,0,0,0,0.576255053877301,0.576255053877301,0,0.000101628689787714,0.000385719798492051,0.299226604686008,0.299226604686008,0,0,0,2.51296964515567,5.40597911695055,0.864956658712088,1.52578188849548e-07,1.52531412038723e-07,3.48675263516438,930.525251961696,0,10.6503551563546,0,0
98,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"DTXSID7021360",632802.14,0,0,0,0,0,0,0,0,0,0,0.253079825659254,0.253079825659254,0,7.3023201754323e-05,0.000169225019748729,0.258749738186893,0.258749738186893,0,0,0,2.00850420128926,6.14319867400139,0.982911787840223,8.04533452958995e-08,8.04286802311121e-08,0,1341.6283473302,0,18.5277005127676,0,0
99,"DTXSID8020462",3355549.9825638,0.0752277656918113,0.000129473814960263,0.000888286941203739,7.26891089822708e-07,0.000172692391582424,1.44521090082557e-05,2.31233744132091e-06,3.77562202604004e-05,3.0160263593258e-05,7.45897317791209,8.88207687847914e-05,8.88207687847914e-05,0,2.1559194275593e-08,1.44193742358106e-05,8.4562048158851e-07,8.4562048158851e-07,0,0,0,6.72756282776089e-06,1.7549129231721e-05,2.80786067707536e-06,4.50876054555215e-06,3.60166895930945e-06,0,0.00537516705513938,91.2540951210455,92.1854797366995,0,0
99,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"DTXSID7021360",1816367.99358753,24.8584327659169,0.0410661576954845,0.0166802011957309,5.15147518922172,534.598856584936,259.634349536775,41.541495925884,0,0,4990.0219604053,4.40983929438121,4.40983929438121,0,0.000545410763408115,0.00295903626117277,1.15676723237669,1.15676723237669,0,0,0,10.2497582785493,29.7537456448589,4.76059930317742,1.62721578630555e-07,1.62671692099865e-07,0,3781.73587082795,0,57.21264948129,0,0
100,"DTXSID8020462",206132.505234264,0,0,0,0.00277309071557501,0.283269534683125,0.0249578164401751,0.00399325063042801,0.0748734493205252,0.0598100909484295,566.298091302923,1.25181552202763,1.25181552202763,0,0.000122268280297764,0.160254290109031,0.0012755454760927,0.0012755454760927,0,0,0,0.00315372713856885,0.0297151257554105,0.00475442012086568,0.00579609840686754,0.00463001472493619,0,3.94569535060575,553.06597600238,6.62841278073794,0,0
100,"DTXSID8020913",17501.28,0.240402197802198,0.000397307495869586,0.00105505227012338,0.000999477798613067,0.129521960943378,0.0419780675417488,0.00671649080667981,0,0,48.0804395604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480804395604396,0,0
101,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"DTXSID7021360",759121.476,0,0,0,0,0,0,0,0,0,0,0.470950234543248,0.470950234543248,0,7.50776626080736e-05,0.000313080080718249,0.300376507532542,0.300376507532542,0,0,0,3.2935292230901,6.43932228671758,1.03029156587481,8.71372943707579e-08,8.71105801675989e-08,0,1442.6992934642,0,24.6574993524131,0,0
101,"DTXSID8020462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"DTXSID8020913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"DTXSID2021781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,"DTXSID3020205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
