"puc","product_id","formulation_id","chemical","mass.fraction"
"VE.0100.020.099.F",82773,35,"DTXSID2021781",0.024088687
"HM.1400.020.099.F",89900,79,"DTXSID7021360",0.029631184
"HM.1400.040.099.F",89981,94,"DTXSID7021360",0.23
"CP.1200.030.099.F",1430,44,"DTXSID8020462",3.75e-09
"VE.0500.020.099.F",81081,87,"DTXSID8020462",0.012664063
