"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.010.050.F",76234,20,"DTXSID7021360",0.04
"CP.1200.030.099.F",1430,0,"DTXSID8020462",0.063996129
"CP.1200.060.099.F",67120,4,"DTXSID8020462",0.03762811
"VE.0400.040.099.F",83203,48,"DTXSID8020913",0.048584582
