"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.010.050.F",92605,16,"DTXSID7021360",0.110606147
"HM.1400.040.099.F",89992,44,"DTXSID7021360",0.01
"CP.1200.060.099.F",63410,37,"DTXSID8020462",0.029979792
