"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.0400.010.099.F",86370,80,"DTXSID3020205",0.024
"HM.0100.030.099.F",95206,40,"DTXSID7021360",0.028
"HM.2000.040.050.F",95141,66,"DTXSID7021360",0.564
"VE.0500.050.099.F",85545,2,"DTXSID7021360",1.48e-05
"CP.1200.060.052.F",1040,78,"DTXSID8020462",0.002305652
