"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.010.050.F",93313,85,"DTXSID7021360",0.059071298
"HM.1400.040.099.F",90001,70,"DTXSID7021360",0.676
"CP.1200.030.099.F",1430,52,"DTXSID8020462",0.018851572
