"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.010.050.F",92675,62,"DTXSID7021360",0.4
"HM.1400.040.099.F",90034,28,"DTXSID7021360",0.676
"CP.1200.060.099.F",62590,31,"DTXSID8020462",0.021469349
