"puc","product_id","formulation_id","chemical","mass.fraction"
"AC.0500.030.099.F",76351,44,"DTXSID7021360",0.08
"HM.0100.030.099.F",95206,43,"DTXSID7021360",0.028
"HM.0800.010.050.F",87165,0,"DTXSID7021360",0.344
"EL.0300.050.099.F",97472,20,"DTXSID8020462",0.018087847
