"puc","product_id","formulation_id","chemical","mass.fraction"
"HM.1400.040.099.F",89992,63,"DTXSID7021360",0.01
"VE.0100.010.099.F",81824,24,"DTXSID7021360",0.09
"CP.1200.030.099.F",1430,53,"DTXSID8020462",0.061233877
